trade_date,Ticker,Sct,Return
2018-11-30,600028.SH,石油行业,-0.065523
2018-10-31,600028.SH,石油行业,-0.115034
2018-09-28,600028.SH,石油行业,0.065794
2018-08-31,600028.SH,石油行业,0.014388
2018-07-31,600028.SH,石油行业,0.042749
2018-06-29,600028.SH,石油行业,-0.022600
2018-05-31,600028.SH,石油行业,0.023500
2018-04-27,600028.SH,石油行业,0.066900
2018-03-30,600028.SH,石油行业,0.013800
2018-02-28,600028.SH,石油行业,-0.092800
2018-01-31,600028.SH,石油行业,0.150200
2017-12-29,600028.SH,石油行业,0.017100
2017-11-30,600028.SH,石油行业,0.012000
2017-10-31,600028.SH,石油行业,0.012300
2017-09-29,600028.SH,石油行业,-0.001200
2017-08-31,600028.SH,石油行业,-0.015900
2017-07-31,600028.SH,石油行业,0.058500
2017-06-30,600028.SH,石油行业,-0.055000
2017-05-31,600028.SH,石油行业,0.083000
2017-04-28,600028.SH,石油行业,0.007600
2017-03-31,600028.SH,石油行业,-0.000800
2017-02-28,600028.SH,石油行业,-0.046700
2017-01-26,600028.SH,石油行业,0.110800
2016-12-30,600028.SH,石油行业,0.058800
2016-11-30,600028.SH,石油行业,0.022500
2016-10-31,600028.SH,石油行业,0.030800
2016-09-30,600028.SH,石油行业,-0.011100
2016-08-31,600028.SH,石油行业,0.043400
2016-07-29,600028.SH,石油行业,0.015300
2016-06-30,600028.SH,石油行业,-0.009600
2016-05-31,600028.SH,石油行业,-0.007400
2016-04-29,600028.SH,石油行业,0.024900
2016-03-31,600028.SH,石油行业,0.092900
2016-02-29,600028.SH,石油行业,-0.004200
2016-01-29,600028.SH,石油行业,-0.118100
2015-12-31,600028.SH,石油行业,0.011900
2015-11-30,600028.SH,石油行业,-0.021000
2015-10-30,600028.SH,石油行业,0.061000
2015-09-30,600028.SH,石油行业,-0.021500
2015-08-31,600028.SH,石油行业,-0.176000
2015-07-31,600028.SH,石油行业,-0.139000
2015-06-30,600028.SH,石油行业,0.004400
2015-05-29,600028.SH,石油行业,-0.108500
2015-04-30,600028.SH,石油行业,0.246600
2015-03-31,600028.SH,石油行业,0.016700
2015-02-27,600028.SH,石油行业,0.049600
2015-01-30,600028.SH,石油行业,-0.058100
2014-12-31,600028.SH,石油行业,0.201200
2014-11-28,600028.SH,石油行业,0.023700
2014-10-31,600028.SH,石油行业,-0.005100
2014-09-30,600028.SH,石油行业,-0.024500
2014-08-29,600028.SH,石油行业,0.059100
2014-07-31,600028.SH,石油行业,-0.008000
2014-06-30,600028.SH,石油行业,0.063600
2014-05-30,600028.SH,石油行业,0.016800
2014-04-30,600028.SH,石油行业,0.000300
2014-03-31,600028.SH,石油行业,-0.061300
2014-02-28,600028.SH,石油行业,0.195400
2019-02-28,600029.SH,交通运输,0.165290
2019-01-31,600029.SH,交通运输,0.072675
2018-12-28,600029.SH,交通运输,-0.062174
2018-11-30,600029.SH,交通运输,0.158432
2018-10-31,600029.SH,交通运输,-0.095986
2018-09-28,600029.SH,交通运输,0.008474
2018-08-31,600029.SH,交通运输,-0.041189
2018-07-31,600029.SH,交通运输,-0.152110
2018-06-29,600029.SH,交通运输,-0.158000
2018-05-31,600029.SH,交通运输,-0.030600
2018-04-27,600029.SH,交通运输,0.000200
2018-03-30,600029.SH,交通运输,-0.119100
2018-02-28,600029.SH,交通运输,0.017000
2018-01-31,600029.SH,交通运输,-0.004200
2017-12-29,600029.SH,交通运输,0.083300
2017-11-30,600029.SH,交通运输,0.249100
2017-10-31,600029.SH,交通运输,0.053700
2017-09-29,600029.SH,交通运输,-0.056600
2017-08-31,600029.SH,交通运输,0.088600
2017-07-31,600029.SH,交通运输,-0.063800
2017-06-30,600029.SH,交通运输,0.010300
2017-05-31,600029.SH,交通运输,0.115400
2017-04-28,600029.SH,交通运输,-0.044300
2017-03-31,600029.SH,交通运输,0.047000
2017-02-28,600029.SH,交通运输,0.052800
2017-01-26,600029.SH,交通运输,0.046000
2016-12-30,600029.SH,交通运输,-0.094600
2016-11-30,600029.SH,交通运输,0.078400
2016-10-31,600029.SH,交通运输,0.025100
2016-09-30,600029.SH,交通运输,-0.043700
2016-08-31,600029.SH,交通运输,-0.143600
2016-07-29,600029.SH,交通运输,0.205000
2016-06-30,600029.SH,交通运输,0.035500
2016-05-31,600029.SH,交通运输,0.133000
2016-04-29,600029.SH,交通运输,-0.038900
2016-03-31,600029.SH,交通运输,0.077600
2016-02-29,600029.SH,交通运输,-0.067800
2016-01-29,600029.SH,交通运输,-0.281400
2015-12-31,600029.SH,交通运输,0.110900
2015-11-30,600029.SH,交通运输,-0.080600
2015-10-30,600029.SH,交通运输,0.135000
2015-09-30,600029.SH,交通运输,-0.059800
2015-08-31,600029.SH,交通运输,-0.317600
2015-07-31,600029.SH,交通运输,-0.145700
2015-06-30,600029.SH,交通运输,0.409400
2015-05-29,600029.SH,交通运输,-0.059200
2015-04-30,600029.SH,交通运输,0.322800
2015-03-31,600029.SH,交通运输,0.451200
2015-02-27,600029.SH,交通运输,0.046000
2015-01-30,600029.SH,交通运输,-0.020000
2014-12-31,600029.SH,交通运输,0.247400
2014-11-28,600029.SH,交通运输,0.282000
2014-10-31,600029.SH,交通运输,0.064100
2014-09-30,600029.SH,交通运输,0.179500
2014-08-29,600029.SH,交通运输,0.010300
2014-07-31,600029.SH,交通运输,0.088700
2014-06-30,600029.SH,交通运输,-0.012000
2014-05-30,600029.SH,交通运输,-0.024800
2014-04-30,600029.SH,交通运输,-0.048100
2014-03-31,600029.SH,交通运输,-0.026100
2014-02-28,600029.SH,交通运输,-0.014200
2019-02-28,600170.SH,建筑建材,0.111797
2019-01-31,600170.SH,建筑建材,0.049105
2018-12-28,600170.SH,建筑建材,0.018340
2018-11-30,600170.SH,建筑建材,-0.008540
2018-10-31,600170.SH,建筑建材,-0.026405
2018-09-28,600170.SH,建筑建材,0.020310
2018-08-31,600170.SH,建筑建材,-0.052755
2018-07-31,600170.SH,建筑建材,0.058536
2018-06-29,600170.SH,建筑建材,-0.086800
2018-05-31,600170.SH,建筑建材,-0.041900
2018-04-27,600170.SH,建筑建材,-0.034700
2018-03-30,600170.SH,建筑建材,-0.012500
2018-02-28,600170.SH,建筑建材,-0.018100
2018-01-31,600170.SH,建筑建材,0.040300
2017-12-29,600170.SH,建筑建材,-0.034100
2017-11-30,600170.SH,建筑建材,-0.001900
2017-10-31,600170.SH,建筑建材,0.008600
2017-09-29,600170.SH,建筑建材,-0.010000
2017-08-31,600170.SH,建筑建材,-0.004600
2017-07-31,600170.SH,建筑建材,0.019300
2017-06-30,600170.SH,建筑建材,0.055100
2017-05-31,600170.SH,建筑建材,-0.060100
2017-04-28,600170.SH,建筑建材,-0.032100
2017-03-31,600170.SH,建筑建材,-0.035500
2017-02-28,600170.SH,建筑建材,0.022800
2017-01-26,600170.SH,建筑建材,0.046000
2016-12-30,600170.SH,建筑建材,-0.042600
2016-11-30,600170.SH,建筑建材,0.101500
2016-10-31,600170.SH,建筑建材,0.061200
2016-09-30,600170.SH,建筑建材,-0.061000
2016-08-31,600170.SH,建筑建材,0.081200
2016-07-29,600170.SH,建筑建材,0.088500
2016-06-30,600170.SH,建筑建材,-0.022400
2016-05-31,600170.SH,建筑建材,-0.043800
2016-04-29,600170.SH,建筑建材,-0.054800
2016-03-31,600170.SH,建筑建材,0.092300
2016-01-29,600170.SH,建筑建材,-0.379200
2015-12-31,600170.SH,建筑建材,-0.017600
2015-11-30,600170.SH,建筑建材,-0.118400
2015-10-30,600170.SH,建筑建材,0.028900
2015-09-30,600170.SH,建筑建材,0.028700
2015-08-31,600170.SH,建筑建材,-0.104700
2015-07-31,600170.SH,建筑建材,0.026200
2015-06-30,600170.SH,建筑建材,-0.342900
2015-05-29,600170.SH,建筑建材,0.358400
2015-04-30,600170.SH,建筑建材,0.151000
2015-03-31,600170.SH,建筑建材,0.061400
2015-02-27,600170.SH,建筑建材,0.117200
2015-01-30,600170.SH,建筑建材,0.123400
2014-12-31,600170.SH,建筑建材,0.300100
2014-11-28,600170.SH,建筑建材,0.220400
2014-10-31,600170.SH,建筑建材,0.039500
2014-09-30,600170.SH,建筑建材,0.101200
2014-08-29,600170.SH,建筑建材,0.003300
2014-07-31,600170.SH,建筑建材,0.050600
2014-06-30,600170.SH,建筑建材,-0.023100
2014-05-30,600170.SH,建筑建材,-0.016100
2014-04-30,600170.SH,建筑建材,-0.023200
2014-03-31,600170.SH,建筑建材,0.014400
2014-02-28,600170.SH,建筑建材,0.031100
2019-02-28,600177.SH,服装鞋类,0.115645
2019-01-31,600177.SH,服装鞋类,0.057808
2018-12-28,600177.SH,服装鞋类,-0.060319
2018-11-30,600177.SH,服装鞋类,0.034821
2018-10-31,600177.SH,服装鞋类,0.002224
2018-09-28,600177.SH,服装鞋类,0.044934
2018-08-31,600177.SH,服装鞋类,-0.023582
2018-07-31,600177.SH,服装鞋类,-0.055881
2018-06-29,600177.SH,服装鞋类,-0.039800
2018-05-31,600177.SH,服装鞋类,0.033300
2018-04-27,600177.SH,服装鞋类,-0.034900
2018-03-30,600177.SH,服装鞋类,-0.060700
2018-02-28,600177.SH,服装鞋类,-0.008500
2018-01-31,600177.SH,服装鞋类,-0.001600
2017-12-29,600177.SH,服装鞋类,-0.011100
2017-11-30,600177.SH,服装鞋类,-0.042700
2017-10-31,600177.SH,服装鞋类,-0.011000
2017-09-29,600177.SH,服装鞋类,-0.037600
2017-08-31,600177.SH,服装鞋类,-0.052200
2017-07-31,600177.SH,服装鞋类,0.061200
2017-06-30,600177.SH,服装鞋类,0.039100
2017-05-31,600177.SH,服装鞋类,0.034900
2017-04-28,600177.SH,服装鞋类,-0.017700
2017-03-31,600177.SH,服装鞋类,-0.016100
2017-02-28,600177.SH,服装鞋类,0.003700
2017-01-26,600177.SH,服装鞋类,0.009600
2016-12-30,600177.SH,服装鞋类,-0.059700
2016-11-30,600177.SH,服装鞋类,0.041100
2016-10-31,600177.SH,服装鞋类,0.003900
2016-09-30,600177.SH,服装鞋类,-0.060500
2016-08-31,600177.SH,服装鞋类,-0.001400
2016-07-29,600177.SH,服装鞋类,0.097600
2016-06-30,600177.SH,服装鞋类,-0.044200
2016-05-31,600177.SH,服装鞋类,0.005000
2016-04-29,600177.SH,服装鞋类,0.006200
2016-03-31,600177.SH,服装鞋类,0.296400
2016-02-29,600177.SH,服装鞋类,-0.001900
2016-01-29,600177.SH,服装鞋类,-0.331800
2015-12-31,600177.SH,服装鞋类,0.069600
2015-11-30,600177.SH,服装鞋类,0.072900
2015-10-30,600177.SH,服装鞋类,0.171900
2015-09-30,600177.SH,服装鞋类,-0.061100
2015-08-31,600177.SH,服装鞋类,-0.297400
2015-06-30,600177.SH,服装鞋类,-0.171600
2015-05-29,600177.SH,服装鞋类,0.045000
2015-04-30,600177.SH,服装鞋类,0.158300
2015-03-31,600177.SH,服装鞋类,0.422200
2015-02-27,600177.SH,服装鞋类,0.034100
2015-01-30,600177.SH,服装鞋类,0.075100
2014-12-31,600177.SH,服装鞋类,0.194500
2014-11-28,600177.SH,服装鞋类,0.146800
2014-10-31,600177.SH,服装鞋类,0.010000
2014-09-30,600177.SH,服装鞋类,0.097800
2014-08-29,600177.SH,服装鞋类,-0.000800
2014-07-31,600177.SH,服装鞋类,0.072400
2014-06-30,600177.SH,服装鞋类,0.052500
2014-05-30,600177.SH,服装鞋类,0.008700
2014-04-30,600177.SH,服装鞋类,0.006200
2014-03-31,600177.SH,服装鞋类,0.075100
2014-02-28,600177.SH,服装鞋类,0.004800
2019-02-28,601328.SH,金融行业,0.026379
2019-01-31,601328.SH,金融行业,0.077842
2018-12-28,601328.SH,金融行业,-0.009607
2018-11-30,601328.SH,金融行业,-0.024373
2018-10-31,601328.SH,金融行业,0.029340
2018-09-28,601328.SH,金融行业,0.039541
2018-08-31,601328.SH,金融行业,-0.021656
2018-07-31,601328.SH,金融行业,0.053284
2018-06-29,601328.SH,金融行业,-0.047200
2018-05-31,601328.SH,金融行业,-0.025800
2018-04-27,601328.SH,金融行业,0.000600
2018-03-30,601328.SH,金融行业,-0.049900
2018-02-28,601328.SH,金融行业,-0.039100
2018-01-31,601328.SH,金融行业,0.090100
2017-12-29,601328.SH,金融行业,-0.015300
2017-11-30,601328.SH,金融行业,0.015300
2017-10-31,601328.SH,金融行业,-0.015800
2017-09-29,601328.SH,金融行业,-0.040000
2017-08-31,601328.SH,金融行业,0.030100
2017-07-31,601328.SH,金融行业,0.083700
2017-06-30,601328.SH,金融行业,-0.006200
2017-05-31,601328.SH,金融行业,0.030300
2017-04-28,601328.SH,金融行业,-0.033900
2017-03-31,601328.SH,金融行业,0.000700
2017-02-28,601328.SH,金融行业,0.035000
2017-01-26,601328.SH,金融行业,0.042700
2016-12-30,601328.SH,金融行业,-0.013400
2016-11-30,601328.SH,金融行业,0.042200
2016-10-31,601328.SH,金融行业,0.016400
2016-09-30,601328.SH,金融行业,-0.047100
2016-08-31,601328.SH,金融行业,0.032700
2016-07-29,601328.SH,金融行业,0.046100
2016-06-30,601328.SH,金融行业,0.018500
2016-05-31,601328.SH,金融行业,0.028400
2016-04-29,601328.SH,金融行业,-0.034100
2016-03-31,601328.SH,金融行业,0.077000
2016-02-29,601328.SH,金融行业,-0.031900
2016-01-29,601328.SH,金融行业,-0.178900
2015-12-31,601328.SH,金融行业,0.011400
2015-11-30,601328.SH,金融行业,0.010500
2015-10-30,601328.SH,金融行业,0.045500
2015-09-30,601328.SH,金融行业,-0.037700
2015-08-31,601328.SH,金融行业,-0.051200
2015-07-31,601328.SH,金融行业,-0.164900
2015-06-30,601328.SH,金融行业,0.258300
2015-05-29,601328.SH,金融行业,-0.010400
2015-04-30,601328.SH,金融行业,0.084000
2015-03-31,601328.SH,金融行业,0.054400
2015-02-27,601328.SH,金融行业,-0.021800
2015-01-30,601328.SH,金融行业,-0.075700
2014-12-31,601328.SH,金融行业,0.263700
2014-11-28,601328.SH,金融行业,0.200500
2014-10-31,601328.SH,金融行业,0.028600
2014-09-30,601328.SH,金融行业,0.025400
2014-08-29,601328.SH,金融行业,-0.092100
2014-07-31,601328.SH,金融行业,0.248100
2014-06-30,601328.SH,金融行业,0.018700
2014-05-30,601328.SH,金融行业,0.026900
2014-04-30,601328.SH,金融行业,-0.017900
2014-03-31,601328.SH,金融行业,-0.001000
2014-02-28,601328.SH,金融行业,0.003800
2019-02-28,601398.SH,金融行业,0.018585
2019-01-31,601398.SH,金融行业,0.068847
2018-12-28,601398.SH,金融行业,-0.007010
2018-11-30,601398.SH,金融行业,-0.053645
2018-10-31,601398.SH,金融行业,-0.021209
2018-09-28,601398.SH,金融行业,0.060722
2018-08-31,601398.SH,金融行业,-0.036204
2018-07-31,601398.SH,金融行业,0.108862
2018-06-29,601398.SH,金融行业,-0.060300
2018-05-31,601398.SH,金融行业,-0.057500
2018-04-27,601398.SH,金融行业,-0.011800
2018-03-30,601398.SH,金融行业,-0.088700
2018-02-28,601398.SH,金融行业,-0.109600
2018-01-31,601398.SH,金融行业,0.192200
2017-12-29,601398.SH,金融行业,0.047100
2017-11-30,601398.SH,金融行业,-0.028100
2017-10-31,601398.SH,金融行业,0.018200
2017-09-29,601398.SH,金融行业,0.018200
2017-08-31,601398.SH,金融行业,0.071300
2017-07-31,601398.SH,金融行业,0.094800
2017-06-30,601398.SH,金融行业,0.001300
2017-05-31,601398.SH,金融行业,0.074300
2017-04-28,601398.SH,金融行业,0.008900
2017-03-31,601398.SH,金融行业,0.031700
2017-02-28,601398.SH,金融行业,0.019700
2017-01-26,601398.SH,金融行业,0.042400
2016-12-30,601398.SH,金融行业,-0.023900
2016-11-30,601398.SH,金融行业,0.020500
2016-10-31,601398.SH,金融行业,0.000100
2016-09-30,601398.SH,金融行业,-0.022000
2016-08-31,601398.SH,金融行业,0.053200
2016-07-29,601398.SH,金融行业,0.019900
2016-06-30,601398.SH,金融行业,0.018300
2016-05-31,601398.SH,金融行业,0.023700
2016-04-29,601398.SH,金融行业,-0.006900
2016-03-31,601398.SH,金融行业,0.064900
2016-02-29,601398.SH,金融行业,-0.016600
2016-01-29,601398.SH,金融行业,-0.108400
2015-12-31,601398.SH,金融行业,-0.006200
2015-11-30,601398.SH,金融行业,0.012600
2015-10-30,601398.SH,金融行业,0.058900
2015-09-30,601398.SH,金融行业,0.042800
2015-08-31,601398.SH,金融行业,-0.133500
2015-07-31,601398.SH,金融行业,-0.031100
2015-06-30,601398.SH,金融行业,0.047700
2015-05-29,601398.SH,金融行业,-0.061000
2015-04-30,601398.SH,金融行业,0.112400
2015-03-31,601398.SH,金融行业,0.063600
2015-02-27,601398.SH,金融行业,0.010600
2015-01-30,601398.SH,金融行业,-0.058900
2014-12-31,601398.SH,金融行业,0.205000
2014-11-28,601398.SH,金融行业,0.101900
2014-10-31,601398.SH,金融行业,0.036800
2014-09-30,601398.SH,金融行业,0.020500
2014-08-29,601398.SH,金融行业,-0.039200
2014-07-31,601398.SH,金融行业,0.060700
2014-06-30,601398.SH,金融行业,0.024600
2014-05-30,601398.SH,金融行业,0.034800
2014-04-30,601398.SH,金融行业,-0.002100
2014-03-31,601398.SH,金融行业,0.033500
2014-02-28,601398.SH,金融行业,-0.020100
2019-02-28,601601.SH,金融行业,0.106990
2019-01-31,601601.SH,金融行业,0.085641
2018-12-28,601601.SH,金融行业,-0.096468
2018-11-30,601601.SH,金融行业,-0.066194
2018-10-31,601601.SH,金融行业,-0.043342
2018-09-28,601601.SH,金融行业,0.084193
2018-08-31,601601.SH,金融行业,-0.014214
2018-07-31,601601.SH,金融行业,0.080158
2018-06-29,601601.SH,金融行业,-0.038300
2018-05-31,601601.SH,金融行业,0.057500
2018-04-27,601601.SH,金融行业,-0.068100
2018-03-30,601601.SH,金融行业,-0.157300
2018-02-28,601601.SH,金融行业,0.022600
2018-01-31,601601.SH,金融行业,-0.041700
2017-12-29,601601.SH,金融行业,-0.002400
2017-11-30,601601.SH,金融行业,-0.018400
2017-10-31,601601.SH,金融行业,0.149800
2017-09-29,601601.SH,金融行业,-0.030600
2017-08-31,601601.SH,金融行业,0.136200
2017-07-31,601601.SH,金融行业,0.011100
2017-06-30,601601.SH,金融行业,0.114200
2017-05-31,601601.SH,金融行业,0.092000
2017-04-28,601601.SH,金融行业,0.013200
2017-03-31,601601.SH,金融行业,0.004200
2017-02-28,601601.SH,金融行业,-0.059000
2017-01-26,601601.SH,金融行业,0.044900
2016-12-30,601601.SH,金融行业,-0.082800
2016-11-30,601601.SH,金融行业,0.030900
2016-10-31,601601.SH,金融行业,0.021300
2016-09-30,601601.SH,金融行业,0.047000
2016-08-31,601601.SH,金融行业,0.063800
2016-07-29,601601.SH,金融行业,-0.008200
2016-06-30,601601.SH,金融行业,-0.008900
2016-05-31,601601.SH,金融行业,-0.009700
2016-04-29,601601.SH,金融行业,0.051700
2016-03-31,601601.SH,金融行业,0.113300
2016-02-29,601601.SH,金融行业,0.013400
2016-01-29,601601.SH,金融行业,-0.204100
2015-12-31,601601.SH,金融行业,0.093200
2015-11-30,601601.SH,金融行业,0.075500
2015-10-30,601601.SH,金融行业,0.108600
2015-09-30,601601.SH,金融行业,-0.014700
2015-08-31,601601.SH,金融行业,-0.080000
2015-07-31,601601.SH,金融行业,-0.153400
2015-06-30,601601.SH,金融行业,-0.052400
2015-05-29,601601.SH,金融行业,-0.067300
2015-04-30,601601.SH,金融行业,0.034600
2015-03-31,601601.SH,金融行业,-0.008400
2015-02-27,601601.SH,金融行业,0.037700
2015-01-30,601601.SH,金融行业,0.057100
2014-12-31,601601.SH,金融行业,0.319200
2014-11-28,601601.SH,金融行业,0.196800
2014-10-31,601601.SH,金融行业,0.030200
2014-09-30,601601.SH,金融行业,0.011300
2014-08-29,601601.SH,金融行业,-0.038700
2014-07-31,601601.SH,金融行业,0.145800
2014-06-30,601601.SH,金融行业,0.060200
2014-05-30,601601.SH,金融行业,0.029100
2014-04-30,601601.SH,金融行业,0.035400
2014-03-31,601601.SH,金融行业,-0.016200
2014-02-28,601601.SH,金融行业,-0.015800
2019-02-28,601607.SH,商业百货,0.137466
2019-01-31,601607.SH,商业百货,-0.051469
2018-12-28,601607.SH,商业百货,-0.169400
2018-11-30,601607.SH,商业百货,0.024486
2018-10-31,601607.SH,商业百货,-0.030661
2018-09-28,601607.SH,商业百货,-0.034144
2018-08-31,601607.SH,商业百货,-0.077354
2018-07-31,601607.SH,商业百货,-0.012378
2018-06-29,601607.SH,商业百货,-0.098000
2018-05-31,601607.SH,商业百货,0.129800
2018-04-27,601607.SH,商业百货,-0.051000
2018-03-30,601607.SH,商业百货,0.107000
2018-02-28,601607.SH,商业百货,-0.067900
2018-01-31,601607.SH,商业百货,-0.010900
2017-12-29,601607.SH,商业百货,0.001800
2017-11-30,601607.SH,商业百货,-0.030200
2017-10-31,601607.SH,商业百货,0.055000
2017-09-29,601607.SH,商业百货,0.019400
2017-08-31,601607.SH,商业百货,-0.065700
2017-07-31,601607.SH,商业百货,-0.130200
2017-06-30,601607.SH,商业百货,0.124700
2017-05-31,601607.SH,商业百货,0.076800
2017-04-28,601607.SH,商业百货,0.019500
2017-03-31,601607.SH,商业百货,0.074400
2017-02-28,601607.SH,商业百货,-0.009300
2017-01-26,601607.SH,商业百货,0.115500
2016-12-30,601607.SH,商业百货,-0.035000
2016-11-30,601607.SH,商业百货,0.024000
2016-10-31,601607.SH,商业百货,0.004700
2016-09-30,601607.SH,商业百货,-0.025100
2016-08-31,601607.SH,商业百货,-0.005100
2016-07-29,601607.SH,商业百货,0.142700
2016-06-30,601607.SH,商业百货,-0.018400
2016-05-31,601607.SH,商业百货,0.021900
2016-04-29,601607.SH,商业百货,0.059000
2016-03-31,601607.SH,商业百货,0.125000
2016-02-29,601607.SH,商业百货,-0.026200
2016-01-29,601607.SH,商业百货,-0.228700
2015-12-31,601607.SH,商业百货,0.068300
2015-11-30,601607.SH,商业百货,-0.033300
2015-10-30,601607.SH,商业百货,0.110200
2015-09-30,601607.SH,商业百货,-0.061100
2015-08-31,601607.SH,商业百货,-0.060700
2015-07-31,601607.SH,商业百货,-0.039300
2015-06-30,601607.SH,商业百货,-0.159500
2015-05-29,601607.SH,商业百货,0.033700
2015-04-30,601607.SH,商业百货,0.164700
2015-03-31,601607.SH,商业百货,0.257800
2015-02-27,601607.SH,商业百货,0.070100
2015-01-30,601607.SH,商业百货,0.014200
2014-12-31,601607.SH,商业百货,0.105900
2014-11-28,601607.SH,商业百货,0.016300
2014-10-31,601607.SH,商业百货,-0.008400
2014-09-30,601607.SH,商业百货,0.140400
2014-08-29,601607.SH,商业百货,0.006900
2014-07-31,601607.SH,商业百货,0.036200
2014-06-30,601607.SH,商业百货,0.002000
2014-05-30,601607.SH,商业百货,0.060200
2014-04-30,601607.SH,商业百货,-0.096600
2014-03-31,601607.SH,商业百货,-0.041600
2014-02-28,601607.SH,商业百货,0.038000
2019-02-28,601628.SH,金融行业,0.231557
2019-01-31,601628.SH,金融行业,0.112977
2018-12-28,601628.SH,金融行业,-0.055266
2018-11-30,601628.SH,金融行业,-0.010975
2018-10-31,601628.SH,金融行业,-0.029041
2018-09-28,601628.SH,金融行业,0.027743
2018-08-31,601628.SH,金融行业,-0.056972
2018-07-31,601628.SH,金融行业,0.043371
2018-06-29,601628.SH,金融行业,-0.067800
2018-05-31,601628.SH,金融行业,0.004000
2018-04-27,601628.SH,金融行业,-0.034300
2018-03-30,601628.SH,金融行业,-0.053900
2018-02-28,601628.SH,金融行业,-0.113300
2018-01-31,601628.SH,金融行业,-0.004100
2017-12-29,601628.SH,金融行业,-0.014100
2017-11-30,601628.SH,金融行业,-0.008100
2017-10-31,601628.SH,金融行业,0.126500
2017-09-29,601628.SH,金融行业,-0.052500
2017-08-31,601628.SH,金融行业,0.063300
2017-07-31,601628.SH,金融行业,0.025600
2017-06-30,601628.SH,金融行业,-0.027600
2017-05-31,601628.SH,金融行业,0.076200
2017-04-28,601628.SH,金融行业,0.033700
2017-03-31,601628.SH,金融行业,-0.013000
2017-02-28,601628.SH,金融行业,-0.000800
2017-01-26,601628.SH,金融行业,0.067900
2016-12-30,601628.SH,金融行业,-0.064300
2016-11-30,601628.SH,金融行业,0.172100
2016-10-31,601628.SH,金融行业,0.020000
2016-09-30,601628.SH,金融行业,-0.007800
2016-08-31,601628.SH,金融行业,0.032300
2016-07-29,601628.SH,金融行业,0.006900
2016-06-30,601628.SH,金融行业,-0.016300
2016-05-31,601628.SH,金融行业,-0.000400
2016-04-29,601628.SH,金融行业,-0.094000
2016-03-31,601628.SH,金融行业,0.189900
2016-02-29,601628.SH,金融行业,-0.016300
2016-01-29,601628.SH,金融行业,-0.312100
2015-12-31,601628.SH,金融行业,0.083500
2015-11-30,601628.SH,金融行业,0.001500
2015-10-30,601628.SH,金融行业,0.038300
2015-09-30,601628.SH,金融行业,0.010500
2015-08-31,601628.SH,金融行业,-0.089600
2015-07-31,601628.SH,金融行业,-0.080800
2015-06-30,601628.SH,金融行业,-0.092600
2015-05-29,601628.SH,金融行业,-0.065700
2015-04-30,601628.SH,金融行业,0.035100
2015-03-31,601628.SH,金融行业,-0.005400
2015-02-27,601628.SH,金融行业,0.048300
2015-01-30,601628.SH,金融行业,0.079200
2014-12-31,601628.SH,金融行业,0.450400
2014-11-28,601628.SH,金融行业,0.348000
2014-10-31,601628.SH,金融行业,0.041200
2014-09-30,601628.SH,金融行业,0.040500
2014-08-29,601628.SH,金融行业,-0.010700
2014-07-31,601628.SH,金融行业,0.108400
2014-06-30,601628.SH,金融行业,-0.005000
2014-05-30,601628.SH,金融行业,0.029300
2014-04-30,601628.SH,金融行业,0.016100
2014-03-31,601628.SH,金融行业,-0.028500
2014-02-28,601628.SH,金融行业,0.011400
2019-02-28,601668.SH,建筑建材,0.006828
2019-01-31,601668.SH,建筑建材,0.073638
2018-12-28,601668.SH,建筑建材,-0.007185
2018-11-30,601668.SH,建筑建材,0.071450
2018-10-31,601668.SH,建筑建材,-0.015689
2018-09-28,601668.SH,建筑建材,0.019808
2018-08-31,601668.SH,建筑建材,-0.067055
2018-07-31,601668.SH,建筑建材,0.068574
2018-06-29,601668.SH,建筑建材,-0.044600
2018-05-31,601668.SH,建筑建材,-0.018300
2018-04-27,601668.SH,建筑建材,-0.030300
2018-03-30,601668.SH,建筑建材,-0.050200
2018-02-28,601668.SH,建筑建材,-0.100200
2018-01-31,601668.SH,建筑建材,0.119700
2017-12-29,601668.SH,建筑建材,-0.066400
2017-11-30,601668.SH,建筑建材,0.018400
2017-10-31,601668.SH,建筑建材,0.024300
2017-09-29,601668.SH,建筑建材,-0.072600
2017-08-31,601668.SH,建筑建材,-0.027600
2017-07-31,601668.SH,建筑建材,0.064500
2017-06-30,601668.SH,建筑建材,0.048200
2017-05-31,601668.SH,建筑建材,0.011000
2017-04-28,601668.SH,建筑建材,0.022600
2017-03-31,601668.SH,建筑建材,0.043300
2017-02-28,601668.SH,建筑建材,-0.008500
2017-01-26,601668.SH,建筑建材,0.010000
2016-12-30,601668.SH,建筑建材,-0.201900
2016-11-30,601668.SH,建筑建材,0.447400
2016-10-31,601668.SH,建筑建材,0.156200
2016-09-30,601668.SH,建筑建材,-0.035200
2016-08-31,601668.SH,建筑建材,0.118800
2016-07-29,601668.SH,建筑建材,0.070300
2016-06-30,601668.SH,建筑建材,0.007300
2016-05-31,601668.SH,建筑建材,-0.002200
2016-04-29,601668.SH,建筑建材,-0.033200
2016-03-31,601668.SH,建筑建材,0.110000
2016-02-29,601668.SH,建筑建材,0.003900
2016-01-29,601668.SH,建筑建材,-0.197900
2015-12-31,601668.SH,建筑建材,0.029300
2015-11-30,601668.SH,建筑建材,0.006600
2015-10-30,601668.SH,建筑建材,0.074500
2015-09-30,601668.SH,建筑建材,-0.053000
2015-08-31,601668.SH,建筑建材,-0.097400
