"","benchmark","金融行业","房地产","综合行业","电力行业","机械行业","有色金属","农林牧渔","电子信息","酒店旅游","家电行业","传媒娱乐","汽车制造","发电设备","水泥行业","商业百货","电子器件","生物制药","农药化肥","酿酒行业","环保行业","化工行业","钢铁行业","化纤行业","煤炭行业","飞机制造","建筑建材","食品行业","次新股","NaN","仪器仪表","服装鞋类","家具行业","交通运输","其它行业","印刷包装","船舶制造","医疗器械","石油行业","物资外贸","塑料制品","玻璃行业","公路桥梁","电器行业","开发区","供水供气","MOM","vol_volatility_1m","volatility_1m","pe","circ_mv","dv_ratio","shibor_1m","shibor_6m","libor_1m","libor_6m","shibor_lpr_1y"
"环保行业",-3.99675726372334e-20,-0.000754753946164632,-0.00132297878012043,-1.11673964060218e-05,-0.000391223984623711,-0.000625879260056195,-0.00285155917904116,-0.00164812281321275,-0.000623649197398726,-0.00292946549595181,-0.000232275314638275,0.000394138884251371,-0.000441834879749667,0.000388635141588254,-0.000516775170683265,-3.61270966932053e-06,-9.43496393033948e-05,-0.000226043861248652,-0.000680142826084928,-0.000106736392331156,0.0217476505159016,0.000100992070013925,-0.000194302594909421,-0.00027647301353931,-0.000961674939914846,-0.000587934981051193,-9.27156502586658e-05,-0.00145413357870035,0,0.000465850471740832,-0.00128619687323209,-4.46559680881092e-05,0.00079082929276492,0.00078195041824976,-0.000126515349092614,-0.000151829740430361,-0.000689845309324805,-0.000218905528295346,-0.00127435177502461,-0.000629212153926261,-0.00190552308506613,0.00060344264685315,-0.00105183749617774,-0.000560285935820625,-0.00106561799157966,0.000759093369752379,3.73068483372841e-18,-2.26906128991061e-18,-2.27569931618628e-18,-2.67455947051466e-18,4.50627449991673e-18,1.04369668008992e-18,-1.15422954466296e-17,3.60381975622886e-17,2.21032852782517e-17,-2.37938715183435e-17,-1.8795358715989e-17
"化工行业",-2.68232100434231e-20,0.000213942154481864,-0.0177931410211133,0.00128306147623743,-0.000508788261287682,-0.000239674018366447,-6.1129042376604e-05,-8.87935088789357e-06,0.000840250677824672,0.000229278451869806,0.000346431148680577,0.000363833788893888,0.000400106356145662,-6.93385527665673e-05,0.00016123543926207,0.000177606828572382,0.00100248255020554,-4.51891564838484e-05,0.000316511239178142,0.00070995851110963,0.000100992070013925,0.00398700546898641,0.000187692955610901,0.000495250253563798,0.000211100355373282,-8.96449936207089e-05,0.000475236571709673,-2.80133236028283e-05,0,0.000388628117271495,-0.000784466967507764,0.000508921345865412,0.000372126628402561,0.000271579750557434,0.00024481672239779,-0.00026367546442849,0.00090207093867709,-0.000848216367312464,0.000177746792036072,0.000103081881785812,0.000531405035830857,0.00126404616125663,0.00245463968299336,0.00079157516686809,0.000169826378009053,0.00105771562008334,3.63868479655951e-19,-1.30129158834698e-18,-2.23156641774199e-18,-5.03312890898885e-19,-6.05835268319901e-19,-1.13024323465035e-18,-1.82825556380023e-18,4.35535366989115e-17,-1.6123598156885e-16,1.59013086981428e-16,-3.98338935206398e-18
"钢铁行业",4.28333749194493e-20,0.000605986214984444,-0.0210621698262399,0.00105190886474509,0.000478184650434051,0.000407090326943007,0.000537045196859767,5.76814456487713e-05,-0.00030188835576591,0.00109559579450393,0.00064194677650616,0.000321441049180588,0.000276474707685409,0.000125951006736512,0.000233509673617786,0.000367360785546081,9.67283007181402e-05,0.000738281246095961,-0.000371988861776788,7.09608185268374e-05,-0.000194302594909421,0.000187692955610901,0.00801523286277049,0.000327765644583129,0.000273425730118815,0.000296575956573892,0.000380230218232854,0.000524461695264178,0,0.00126605014680869,-0.000550798339703268,0.000706365398182571,0.000672144222986021,-0.000594259785686643,0.000596160461435028,0.000145382880138378,-4.57970491534494e-05,0.000729753604552124,0.000883910886845382,0.00102549316599594,0.000198777046304159,-0.000507740329393654,-0.000607157891923207,-0.000655714795313819,0.000619516863216146,0.000936731231514832,2.12157279957079e-18,-8.80385991153269e-19,-2.60813079666215e-18,-2.11807688194195e-18,1.97875106596684e-18,-2.08908579975315e-18,2.57857260224939e-17,8.72494542301405e-18,-4.29350251540845e-17,2.77950191763581e-17,-2.1398263259361e-17
"化纤行业",2.64226723668125e-20,0.000789394066492318,-0.0375322503493508,0.0014630961675797,0.00150976490607588,0.000648948916899397,0.000465305378048212,8.47586409598741e-05,0.00145813785533617,0.000562527198447421,0.000926589065801191,0.000778560145231976,0.00100158602061519,0.000883560484273451,0.00147191904897124,0.000825803983209314,0.00170459172759988,0.00138173365512052,0.000632486797361717,0.000917714235742492,-0.00027647301353931,0.000495250253563798,0.000327765644583129,0.00279520530508364,0.000863772727940188,0.000294296488461971,0.00116125522229365,2.37938637771791e-05,0,0.000873577140115278,9.75027869493383e-05,0.00103762385554615,-0.000199643625971757,0.000754034629076542,0.00103272486361601,0.000203092310360014,0.000967796228834824,0.000330385757987625,0.000826610344596066,0.000297951671194324,0.00145548457937573,0.00184230593355231,0.00192822717777562,0.000501588831116769,0.00107288578621647,0.00131875729307935,9.58673056167281e-19,-1.81257210722615e-18,-2.65784499639707e-18,-2.41785924922014e-18,-1.37390224557744e-18,-2.76601009151669e-18,-3.89071044356036e-17,7.99295206706215e-17,-2.50788568279792e-16,2.38407551957504e-16,-2.79423540073841e-18
"煤炭行业",-9.82455031538575e-21,0.00066158365896158,-0.0203272993839343,0.000585122194346767,0.000957243506150795,0.000533540178648845,0.000359515940257507,6.74998100581177e-05,0.000533109032532679,0.00050591792158192,0.000493763930369692,0.000355625065902021,0.000577960709154381,0.000399461081741929,0.000634376457598363,0.000485663087019507,0.000813057108726489,0.00074117558067668,-0.00017890400557612,0.000623214473691192,-0.000961674939914846,0.000211100355373282,0.000273425730118815,0.000863772727940188,0.00109083394198161,0.000323804260859278,0.000481783446618771,0.000151026706846813,0,0.000582937357346402,0.000468343656556026,0.000552791634088199,3.74269275399446e-05,0.000607659228636466,0.000633908075955089,0.000201760247231246,0.000638028720258576,0.000147898395013364,0.000370791749134667,0.0002803363297711,0.000488705021722169,0.000979698618243261,0.00147464799036984,0.000226971955165945,0.000528761803394312,0.000523633711841491,8.21086730920318e-19,-7.06982464982553e-19,-1.56079534905761e-18,-1.44605191084651e-18,-8.16469324620985e-19,-1.44529011956238e-18,-1.80399444055412e-17,3.88636733596015e-17,-1.33434905733987e-16,1.29108567187798e-16,1.5303384187033e-18
"飞机制造",-9.20968874006159e-21,0.000229384913186297,-0.0142361822713418,0.000723821324322076,0.000448843960661589,0.000332404994002106,0.000794945648574378,-0.000122445843187051,0.000338003615292895,0.00075614633369935,0.000109941134331557,-0.000148402362598083,0.000386700392138859,0.000232591100652614,0.000656277911214553,0.000330505508918669,0.000591687805097448,0.000903340221211489,-0.000434038025669552,-0.000158595922922033,-0.000587934981051193,-8.96449936207089e-05,0.000296575956573892,0.000294296488461971,0.000323804260859278,0.00292920438130796,0.000208307425942623,0.000362179740042268,0,-0.000899544903425806,0.000636552606085784,0.00074958733663832,2.54469204253951e-05,0.000492598419198927,0.000397435492988083,-1.35594207666668e-05,0.000294497645729319,-0.000327034887741752,1.46673649373505e-05,0.000694256287497824,0.000806417743623348,0.000473817697074741,-0.000295279667204016,0.000691670113940229,0.000174363181294896,0.000612389353602563,7.19839823943828e-19,-8.01990803819189e-19,2.00987616197595e-19,-1.39707541601789e-18,-2.30104934559877e-19,-8.2992449682496e-19,-1.96970118291312e-17,3.76765010526234e-17,-9.41865777992968e-17,8.92954703897593e-17,1.23057556727957e-19
"建筑建材",2.86713698720431e-20,0.000813542969201573,-0.0315885908114264,0.00109865728251988,0.00114503775434013,0.000732747629309229,0.000767422113336365,5.22113944976497e-05,0.0010785944533573,0.000428329695448921,0.00120788519883716,0.00070340654381815,0.000807970627811795,0.000704368805750406,0.00117295287402245,0.000817289470657651,0.000769507789146341,0.00118034479615015,0.000589373108921005,0.000821006758414736,-9.27156502586658e-05,0.000475236571709673,0.000380230218232854,0.00116125522229365,0.000481783446618771,0.000208307425942623,0.00205877605840436,8.07723886857331e-05,0,0.000864895829172679,0.000509198641824374,0.000489939929074076,0.000241723641978835,0.000831809405677415,0.000664329762775525,0.000378773625289439,0.00101458430435153,0.00043401280722224,0.000943135735836924,0.000348445394846803,0.00080176241405253,0.00127564085722169,0.00139246317162005,0.000220246705621759,0.000717999129926729,0.000815334507763859,9.41771877571431e-19,-1.52188065116006e-18,-2.35618557404886e-18,-1.91124494029645e-18,-1.11925803076546e-18,-2.2302865397567e-18,-3.8298817235708e-17,7.35981530726065e-17,-2.20071845450701e-16,2.10614705097634e-16,2.68246653205008e-19
"食品行业",3.54852070779019e-21,0.000148310140910397,-0.00538181195085944,0.00013491510581707,0.000203191077442701,0.000456705720754712,0.000311852403469304,0.000217556211217731,0.000156356925977591,0.000240764763649908,8.86518837037249e-05,0.000191980793529418,0.000172824406002085,6.52602644145958e-06,0.000115189372212502,0.00011773985167737,0.000203300920703682,0.000276978012445985,6.55657147865432e-06,-0.000247407951929202,-0.00145413357870035,-2.80133236028283e-05,0.000524461695264178,2.37938637771791e-05,0.000151026706846813,0.000362179740042268,8.07723886857331e-05,0.000962335423854426,0,-1.06362113146857e-05,7.16864975635583e-05,0.000124211918248586,-6.14751910586494e-06,-7.03792042331938e-05,0.000105594048736445,-1.57661387185454e-05,0.000326421659837914,1.28760718896962e-05,0.000211023155628577,0.000267865042955092,-0.000152298659921861,0.000194513174883188,0.000293271991572693,9.06091338859567e-05,0.000251959714175294,0.000262592123104085,2.16926124800557e-19,-7.09129881932782e-20,-3.84862099282381e-19,-2.00303551851024e-19,-5.18991622729474e-20,-4.9412876063775e-19,-1.60622750114153e-18,8.3808634120506e-18,-3.51060611331326e-17,3.37742238537455e-17,6.22313715562705e-19
"次新股",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NaN",4.65311806977897e-20,0.000334607798423136,-0.0316103460938752,0.00091617105132561,0.000845780960006337,0.000719885138491679,0.00014461222247051,-3.63184169565117e-05,0.00107032355020032,-0.000266623954976991,0.00179605076571571,0.00131600900684897,0.000582199616503747,0.000688097623921413,-6.51212453311661e-05,0.000832132259651459,0.000333682134339699,0.000729180497592986,0.000488477493815953,0.000426533151517031,0.000465850471740832,0.000388628117271495,0.00126605014680869,0.000873577140115278,0.000582937357346402,-0.000899544903425806,0.000864895829172679,-1.06362113146857e-05,0,0.00837717683859729,-0.000504472873163894,0.00045079266082642,0.000821881601891885,0.00100414085469523,6.08814809470465e-05,0.000497188270204504,0.000578031554009187,0.00052062384759694,0.000832944276434469,0.000306016064430538,0.000535907414138023,0.000799565370333796,0.00179376615403556,8.5142070017014e-05,0.000212359323575488,0.00085096358403091,2.87062830626974e-18,-9.46578610090967e-19,-4.0406047901138e-18,-2.46262940445384e-18,3.22896317194788e-19,-2.93814979787151e-18,-1.61080040231991e-17,5.67099630630154e-17,-1.63804077104265e-16,1.45848590587188e-16,-1.06521719413854e-17
"仪器仪表",-1.8913779126243e-20,4.85998454739209e-05,-0.0206294148257844,0.000394892629529157,0.00118602335174661,0.000656266833194683,0.000394382182656242,-5.70935694105432e-05,0.000809058134192051,0.00103251029824123,0.000641492863791477,0.00116509884167184,0.000637282204114994,0.000598480382085678,0.000908154614405169,0.000643257193670967,0.000637900246733474,0.00070995410245525,6.10844345697726e-05,0.000547425088311671,-0.00128619687323209,-0.000784466967507764,-0.000550798339703268,9.75027869493383e-05,0.000468343656556026,0.000636552606085784,0.000509198641824374,7.16864975635583e-05,0,-0.000504472873163894,0.00434514499103485,0.000596847529017743,0.000356727306420312,0.000651938423435077,0.000523543481156306,8.08761944456993e-05,0.000863103809886526,0.000150935510045979,0.000635011284708118,-0.000388840034361009,-0.000206785864848432,0.000516027782033139,0.00240174898194463,0.00056336485277209,4.31385712025829e-05,-0.000175486805914901,7.81531458748406e-20,-3.37658378686555e-19,-1.38453333905009e-18,-1.17924303774623e-18,-9.6093196024007e-19,-1.24495920065109e-18,-3.44603259247055e-17,5.11751034353193e-17,-1.4016524043097e-16,1.44688028932876e-16,7.71254544386031e-18
"服装鞋类",-1.19630505390118e-20,0.000300008230541659,-0.0244074025060606,0.00109597144097979,0.000701119633981147,0.000375965647764184,1.09694121010234e-06,2.75205151826537e-05,0.00103133982291508,0.000493987150707979,0.00066046336524595,0.000629748298073155,0.000727532558765871,0.000516066903777474,0.000824632576687959,0.000591819067475965,0.000643921150158448,0.00115045494412785,-0.000482455367910887,0.000638819466377067,-4.46559680881092e-05,0.000508921345865412,0.000706365398182571,0.00103762385554615,0.000552791634088199,0.00074958733663832,0.000489939929074076,0.000124211918248586,0,0.00045079266082642,0.000596847529017743,0.00144081242564902,-5.57534722229025e-06,0.00062211845815667,0.000723617044812129,4.8899810889007e-05,0.000597717762580407,0.000322150729079214,0.0006984208107798,2.73713126661828e-05,0.000711631399382029,0.0011574663742206,0.000928419425965576,0.000458421238165839,0.000592574925219541,0.000982918150256097,1.83713953965909e-19,-1.0445503585221e-18,-2.34556007105535e-18,-1.80149203694101e-18,-4.75261415785893e-19,-1.87330799792297e-18,-1.69310006160137e-17,4.73911912396143e-17,-1.53240835266415e-16,1.46832628085338e-16,-1.73039263868969e-18
"家具行业",-6.67801134527556e-21,-0.000179793480603102,-0.0070606404015352,0.00026105060524494,-8.38890996752262e-05,-0.000227917613337337,-0.000309820026448309,-7.09958608449923e-05,8.60416677219e-05,-0.000182490590506922,0.000178185589717951,0.000627359677968897,-3.84393496685541e-05,0.000244927024436852,-0.000233347580399255,0.000253420338745434,-0.000531117021074345,-0.000168201617262482,7.71393733077928e-05,0.000224676173403748,0.00079082929276492,0.000372126628402561,0.000672144222986021,-0.000199643625971757,3.74269275399446e-05,2.54469204253951e-05,0.000241723641978835,-6.14751910586494e-06,0,0.000821881601891885,0.000356727306420312,-5.57534722229025e-06,0.00193812657671362,0.000104991319540848,-9.19013089757359e-06,-0.000267955508024023,0.000156891527569877,0.000259050899463687,0.000241736135189953,0.000140060733520317,-0.000259094702947177,0.000318739528965477,0.000692650016184441,0.000357248595776926,-0.000589167065293054,0.00094282421493494,1.40804601806197e-18,-8.76599691069396e-19,-3.59670608147297e-19,-2.2733301026718e-19,1.44590049473439e-19,-2.96522434464106e-19,4.76227226261106e-18,1.2327614775703e-17,-4.27999980976127e-17,4.02139111735747e-17,-4.47708281941938e-18
"交通运输",1.20083071325257e-20,0.000716496125883817,-0.0246061863011608,0.000629279870517115,0.000806986723146465,0.000571528867216263,-0.000297755730924654,-0.000193425361205988,0.000805076820905245,0.000166428548572534,0.000919521688723619,0.000690388194419376,0.000633938831213748,0.000665949630211117,0.000662727203733877,0.000710109530158293,0.000751788315160878,0.000949861807018801,0.000238642615913238,0.000469495696747989,0.00078195041824976,0.000271579750557434,-0.000594259785686643,0.000754034629076542,0.000607659228636466,0.000492598419198927,0.000831809405677415,-7.03792042331938e-05,0,0.00100414085469523,0.000651938423435077,0.00062211845815667,0.000104991319540848,0.00198380746836819,0.000665476835126592,0.000226887619980221,0.000591707180814436,0.000607056892427633,0.00065075178656805,-0.000200534261584957,0.000954444584593064,0.00145873569893059,0.000889530068748944,0.000436370249938643,0.000374704670116466,0.000612026212416707,8.844612156111e-19,-9.79946234800733e-19,-1.8663179291866e-18,-1.82496030055999e-18,-5.27041127570383e-19,-1.89561733944373e-18,-3.07822791638772e-17,6.35751758678794e-17,-1.82249441178352e-16,1.76674746775557e-16,1.95027137767675e-18
"其它行业",6.47892719784755e-22,0.000975689883244112,-0.025026096354128,0.0008971812087463,0.00066550504865786,0.000561797125602738,0.000388934374724059,-6.80827172041174e-05,0.000623817740229754,0.000206450708546092,0.000696469636902696,0.000587385029993289,0.000651842557384441,0.000446632075771961,0.000982162360946046,0.000600845097491155,0.000899555122312575,0.000947013107449043,8.3100563790895e-05,0.000469447986204902,-0.000126515349092614,0.00024481672239779,0.000596160461435028,0.00103272486361601,0.000633908075955089,0.000397435492988083,0.000664329762775525,0.000105594048736445,0,6.08814809470465e-05,0.000523543481156306,0.000723617044812129,-9.19013089757359e-06,0.000665476835126592,0.00128839422338903,0.000234171613655791,0.000598302547265927,0.000537121925031359,0.00068290712908205,0.000319360362657936,0.00076349607856077,0.00112277496500013,0.00134900586681216,0.000548170194406465,0.000696164593307343,0.000757697154209405,5.56509731312803e-19,-1.04937817713725e-18,-1.90696802046426e-18,-1.36307027339603e-18,-8.47780606367965e-19,-1.88700500128602e-18,-2.17644267866765e-17,5.19400650363572e-17,-1.68155587513574e-16,1.61165806467823e-16,-1.25735546951092e-19
"印刷包装",8.59174276245333e-21,0.000828454064987907,-0.00758744489097594,-2.75003032169783e-06,0.000523769227241258,0.000281217637780873,0.000117076421200368,1.57467362752296e-05,5.07329178621227e-05,1.63380349689325e-05,0.000624172004048425,2.24459327326182e-05,0.000140328413031184,0.000265558384586803,0.00041045546720641,0.000266365582588055,-0.000283432446598184,0.000463965271762412,0.000300216789057671,4.66386912515315e-05,-0.000151829740430361,-0.00026367546442849,0.000145382880138378,0.000203092310360014,0.000201760247231246,-1.35594207666668e-05,0.000378773625289439,-1.57661387185454e-05,0,0.000497188270204504,8.08761944456993e-05,4.8899810889007e-05,-0.000267955508024023,0.000226887619980221,0.000234171613655791,0.00077758906069468,0.000311435792771772,0.000218842152918984,0.000215173582668077,-9.97282351414192e-05,0.000191197833356221,0.000373914873986669,0.000340546531162517,-0.000169512248754798,0.000360604849823562,-0.000324164701998456,-3.03012689830342e-19,1.8580529087461e-19,-7.26839864412576e-19,-3.85300533047055e-19,-6.7600485948267e-19,-5.8896337752574e-19,-1.3989608270141e-17,1.83298230374853e-17,-5.14191814412666e-17,4.71816131144152e-17,-1.50322831718743e-19
"船舶制造",4.23500771215522e-20,0.000800204330969751,-0.0277395163015194,0.000966066968707519,0.000717374149176472,0.000709065433359064,0.000618104859204466,0.000108283140184484,0.00102616816372939,0.000133910953267022,0.000916141312508313,0.000940357309236322,0.00080606213384386,0.000429075238378502,0.000762823158108404,0.000727834023006355,0.000754486600125104,0.000674280375223721,0.000612127677691846,0.000914144728636717,-0.000689845309324805,0.00090207093867709,-4.57970491534494e-05,0.000967796228834824,0.000638028720258576,0.000294497645729319,0.00101458430435153,0.000326421659837914,0,0.000578031554009187,0.000863103809886526,0.000597717762580407,0.000156891527569877,0.000591707180814436,0.000598302547265927,0.000311435792771772,0.0017312651605015,-0.000418747885717632,0.00043709709193934,5.13411136936206e-05,0.00053385914240837,0.00127069439295536,0.00231950084274986,0.000414984025273324,0.000821547126138982,0.000856517422110211,2.46195420075383e-19,-7.98716626674559e-19,-2.59962111302047e-18,-1.28899123037819e-18,-1.50557728580691e-18,-1.9338567495212e-18,-3.59308092178042e-17,7.06312662912143e-17,-2.10111012110234e-16,2.07130093653811e-16,2.04984642645517e-18
"医疗器械",-1.0004679408777e-22,0.000811900462274005,-0.0152300888278414,-0.000383678653775574,0.000857125343861129,0.000722086575007741,-0.00111053718266455,-8.19813424902576e-06,0.000180728618803042,0.000472036457492532,0.000650309129851683,0.000162575592513867,0.000266610261572214,0.000149914860433623,0.000596030219578977,0.000645202886601323,0.0002329848380425,0.000647286661602743,-0.000430910218077274,8.0868879409032e-05,-0.000218905528295346,-0.000848216367312464,0.000729753604552124,0.000330385757987625,0.000147898395013364,-0.000327034887741752,0.00043401280722224,1.28760718896962e-05,0,0.00052062384759694,0.000150935510045979,0.000322150729079214,0.000259050899463687,0.000607056892427633,0.000537121925031359,0.000218842152918984,-0.000418747885717632,0.00412760888799779,0.001391800467066,7.92678918446422e-05,0.000558828339222369,0.000762311310270575,0.00118040351043385,9.31596400354141e-05,9.67584720660772e-05,-6.01902135349176e-05,1.6890431416691e-18,-5.14469776820906e-19,-1.12178715651836e-18,-1.04924344483748e-18,-9.48685873731461e-19,-1.19748290301342e-18,-2.2710907593175e-17,2.6471886416697e-17,-8.87058093905369e-17,7.78808988079532e-17,6.13408922792428e-18
"石油行业",7.12768355027185e-20,0.000418559826570241,-0.0253546093635258,0.000871926093140547,0.000940184308953348,0.000734629901355737,0.000431851879400406,0.000108250574987612,0.00113339175222367,0.00040073229536745,0.000792733256558889,0.000620651106678561,0.000760997148028556,0.000436553493920519,0.000861982031188101,0.000634940610080325,0.000394716993989986,0.000921357564554987,3.56728712379327e-05,0.000371017336348062,-0.00127435177502461,0.000177746792036072,0.000883910886845382,0.000826610344596066,0.000370791749134667,1.46673649373505e-05,0.000943135735836924,0.000211023155628577,0,0.000832944276434469,0.000635011284708118,0.0006984208107798,0.000241736135189953,0.00065075178656805,0.00068290712908205,0.000215173582668077,0.00043709709193934,0.001391800467066,0.00232330584399716,0.000138567477299442,0.00112808596145906,0.00108555823288474,0.000568695134195234,-6.25845601214877e-05,0.000750088966203556,0.000613366444596873,2.49364839702437e-19,-1.39499787479941e-18,-1.73098984206193e-18,-1.34644377484359e-18,-6.48744239135331e-19,-1.86088612852418e-18,-1.98996178031673e-17,4.75093835162594e-17,-1.6818885598877e-16,1.59627761193333e-16,1.25626179654102e-18
"物资外贸",-8.02774578479599e-21,0.000346085731535996,-0.00912842778127848,0.000427462350994291,3.1650034228423e-05,0.000592026244070772,0.000576537972648905,7.02343858595707e-05,-0.000191745315743916,0.000423611071422813,0.000397944428405449,-0.000263530992649146,0.000321661568572316,-4.64143546240584e-05,0.000298137732108007,0.000245097661797339,0.000410001164359602,0.000391879362333725,0.000286042520539828,-0.00016332648581958,-0.000629212153926261,0.000103081881785812,0.00102549316599594,0.000297951671194324,0.0002803363297711,0.000694256287497824,0.000348445394846803,0.000267865042955092,0,0.000306016064430538,-0.000388840034361009,2.73713126661828e-05,0.000140060733520317,-0.000200534261584957,0.000319360362657936,-9.97282351414192e-05,5.13411136936206e-05,7.92678918446422e-05,0.000138567477299442,0.00223000881716538,-0.000126776397591335,0.000233372629521343,-0.000848252646505745,0.000442703212606621,6.72913542859484e-05,0.000215625686610003,1.02297398314412e-18,-5.64453469195389e-19,1.37101232887737e-19,-9.11990459357363e-19,-2.25756712459883e-19,-5.06421730061077e-19,-1.13111613311475e-17,2.28379607407018e-17,-6.3469745614125e-17,5.71545324328728e-17,-9.3218039590864e-20
"塑料制品",2.2309313480742e-20,0.00119451637057748,-0.0297785657269232,0.00168970314501336,0.000925597882447818,0.000281353153906323,-0.000127191422057714,7.20883925041258e-05,0.00143621403900979,0.000444540123508295,0.000626460389061368,0.000400722980567926,0.000856886378676203,0.000613676698768862,0.000978081645253706,0.000712566301682148,0.0013828560043051,0.000404215111026913,0.00134873216677974,0.000872693593355361,-0.00190552308506613,0.000531405035830857,0.000198777046304159,0.00145548457937573,0.000488705021722169,0.000806417743623348,0.00080176241405253,-0.000152298659921861,0,0.000535907414138023,-0.000206785864848432,0.000711631399382029,-0.000259094702947177,0.000954444584593064,0.00076349607856077,0.000191197833356221,0.00053385914240837,0.000558828339222369,0.00112808596145906,-0.000126776397591335,0.00394715513653256,0.00136642246346692,0.0014083042238848,0.000201905449784316,0.000916416023623177,0.000815125591590894,-2.39990499960446e-19,-1.23393678064865e-18,-1.87683830663727e-18,-1.89557673749366e-18,-1.5527870350072e-18,-2.13333205523889e-18,-2.54795406603941e-17,7.1798658943225e-17,-2.2360825129928e-16,2.12012224891901e-16,-4.09101155032157e-18
"玻璃行业",-4.85424353071865e-20,0.00128440080562825,-0.045811524200716,0.00118470411212484,0.00185235262969313,0.00113343799683293,0.000359237591215838,-4.12443273073791e-07,0.00145907667878413,-7.2905343850048e-05,0.00147050479987777,0.00116287841732441,0.00118024802927581,0.000912110594296731,0.00159239662208022,0.00124261377136454,0.00170240882002713,0.00138641825197593,5.32085149257605e-05,0.000564730911082543,0.00060344264685315,0.00126404616125663,-0.000507740329393654,0.00184230593355231,0.000979698618243261,0.000473817697074741,0.00127564085722169,0.000194513174883188,0,0.000799565370333796,0.000516027782033139,0.0011574663742206,0.000318739528965477,0.00145873569893059,0.00112277496500013,0.000373914873986669,0.00127069439295536,0.000762311310270575,0.00108555823288474,0.000233372629521343,0.00136642246346692,0.00450479972370113,0.00339659561797155,0.000832852099460949,0.000325068684878934,0.00169348893305596,1.61268657600468e-18,-2.28639697666823e-18,-3.28302144385971e-18,-2.57285719360095e-18,-1.83482590146577e-18,-3.04484017015906e-18,-4.02764956026405e-17,1.07082215650999e-16,-3.5569674926181e-16,3.44897470398688e-16,1.03105713600995e-18
"公路桥梁",-3.54726451485995e-20,0.0024056812797562,-0.0725912213044147,0.00151361884838144,0.00261537306429602,0.000881127418019267,0.00176650516833425,0.000137172176213169,0.00207441403922113,0.000209690250543279,0.00207498197187365,0.00138413579025681,0.00172363404512445,0.00145747033258029,0.00167204074129796,0.00171553628357755,0.0027504818672336,0.000817299617220203,0.000435569054243189,0.00285776137516384,-0.00105183749617774,0.00245463968299336,-0.000607157891923207,0.00192822717777562,0.00147464799036984,-0.000295279667204016,0.00139246317162005,0.000293271991572693,0,0.00179376615403556,0.00240174898194463,0.000928419425965576,0.000692650016184441,0.000889530068748944,0.00134900586681216,0.000340546531162517,0.00231950084274986,0.00118040351043385,0.000568695134195234,-0.000848252646505745,0.0014083042238848,0.00339659561797155,0.0192797053875966,0.000769707330451039,0.000753769337704103,0.00128565723871663,6.55133191514549e-18,-5.60425800612774e-19,-9.54846398081521e-18,-3.57741359382628e-18,-5.2074105084098e-18,-4.43306054761952e-18,-7.1460900069104e-17,1.41302081124996e-16,-4.74957001207184e-16,4.64297549627768e-16,1.54359327299893e-18
"电器行业",-9.30767178862109e-20,9.56810031074414e-05,-0.0144046191531081,0.000563756463205149,0.000112664437043812,0.00042958143564278,-0.000161590002416377,-8.86388948887254e-05,0.00042807992580966,0.000278725242401103,0.000124925258675307,0.000616653937173325,0.000361924525625157,0.000313253859204135,0.000123755356868238,0.000296098219121079,0.00129666330786693,0.00021130197968931,9.26153005003732e-05,0.000171181797796361,-0.000560285935820625,0.00079157516686809,-0.000655714795313819,0.000501588831116769,0.000226971955165945,0.000691670113940229,0.000220246705621759,9.06091338859567e-05,0,8.5142070017014e-05,0.00056336485277209,0.000458421238165839,0.000357248595776926,0.000436370249938643,0.000548170194406465,-0.000169512248754798,0.000414984025273324,9.31596400354141e-05,-6.25845601214877e-05,0.000442703212606621,0.000201905449784316,0.000832852099460949,0.000769707330451039,0.00248825202010243,-0.000143269234788362,0.000514409890092315,4.90471108169144e-19,-8.23582068448194e-19,-1.02942060823805e-18,-6.75721655272949e-19,-4.75777240007877e-19,-1.04024383193298e-18,-1.6575209092379e-17,3.48211269662899e-17,-1.20459983489813e-16,1.21510822075351e-16,7.75319337956137e-18
"开发区",6.37084974181282e-20,0.000592783093872847,-0.0214704183513415,0.00100318020712618,0.00080374128803174,0.000455971789213399,0.000465146757963017,7.43069867360278e-05,0.00132837339958999,0.00029293630646126,0.000559928752916164,0.000221435009946428,0.000574784659578934,0.000333757340085434,0.000910919722053663,0.000446196539440342,0.000753616702167759,0.000640730268380354,0.000381092690380991,0.00106654721056172,-0.00106561799157966,0.000169826378009053,0.000619516863216146,0.00107288578621647,0.000528761803394312,0.000174363181294896,0.000717999129926729,0.000251959714175294,0,0.000212359323575488,4.31385712025829e-05,0.000592574925219541,-0.000589167065293054,0.000374704670116466,0.000696164593307343,0.000360604849823562,0.000821547126138982,9.67584720660772e-05,0.000750088966203556,6.72913542859484e-05,0.000916416023623177,0.000325068684878934,0.000753769337704103,-0.000143269234788362,0.0021891780624882,0.000628046101629426,-1.95296501423147e-19,-6.06035810548409e-19,-2.228752904841e-18,-1.20921995098507e-18,-1.19948591385671e-18,-1.58777896203981e-18,-3.36510658015832e-17,5.14809545603716e-17,-1.56844080953691e-16,1.48937709651417e-16,2.24801669352643e-18
