"","Date","Market","金融行业","房地产","机械行业","有色金属","农林牧渔","电子信息","酒店旅游","家电行业","汽车制造","发电设备","水泥行业","生物制药","电子器件","酿酒行业","环保行业","钢铁行业","化纤行业","飞机制造","农药化肥","传媒娱乐","综合行业","食品行业","煤炭行业","建筑建材","商业百货","仪器仪表","化工行业","交通运输","电力行业","石油行业","物资外贸","塑料制品","船舶制造","服装鞋类","其它行业","开发区","供水供气","NaN","印刷包装","医疗器械","公路桥梁","电器行业","家具行业","次新股","玻璃行业","MOM","vol_volatility_1m","volatility_1m","pe","circ_mv","dv_ratio","shibor_1m","shibor_6m","libor_1m","libor_6m","shibor_lpr_1y","benchmark"
"11","2014-12-31",0.295331680935059,-0.0608012013534271,0.436330822530013,0.0278228206964402,0.0643722925982977,0,0.0340473665955694,0,-0.0317202163872451,-0.0136881642586869,-0.0185352843467402,0.00486279270742,0.0195725641113783,-0.0989704967315381,0.00254477804728062,0,-0.0194931470388896,-0.0352370804928522,0,-0.0308272286439761,-0.0188963570306861,-0.0138070237576505,0,-0.00526444118345931,-0.010564777102014,0.0195225775669116,0.0402843082930292,-0.0602887360421421,-0.0522410464310289,0.0103909864852234,1.03109768054979e-05,0.051716460505815,-0.0885566402905753,-0.0638541823528648,-0.0462235599264215,-0.00893775956466592,0.037653889109416,-0.040878070148016,0.0207840123142942,-0.0331460256962341,0.062741950044391,-0.0388024577633647,-0.0168073115677073,0.0293001658251738,0,-0.0544168902972732,-0.00870049897493325,-0.00658419644514165,-0.0340314564919567,-0.011371299190836,-0.0449139845981788,0.00569751910762954,-0.047666754273533,-0.275178634405776,-0.0682974448086312,0.0311701261730117,0.120252934471595,0.022025
"12","2015-01-30",-0.0437033866333957,-0.00201804813568438,-0.0727934365919316,-0.00325746285999857,-0.0162723535497186,0,0.0301776781364937,0,0.026338528287866,0.020646972719891,-0.0131691590705036,0.000839584103857797,-6.38234400106918e-05,-0.00671444490956693,-0.0218117166473329,0,0.00989689117909898,0.0290053140164654,0,0.0162329835708108,0.0231171201304567,0.00337603921855977,0,-0.0176072420405692,0.0265725042808311,-0.0104532704903698,0.0219356836642493,-0.0380472984980622,-0.0294805392707187,-0.0169785545324078,0.000116514697261559,0.0577432001008775,-0.0244255612045671,0.0110916164618703,0.0269336390929225,0.0440126548076304,0.0192934523963029,-0.0100481995396407,-0.0225211917744214,-0.0215808013550597,-0.00574415292163122,0.0197256132181742,-0.0591427402532186,-0.0148473325098148,0,0.0199213395116085,0.00746289251501103,-0.0138141310953593,-0.00329198314338129,0.011036828287334,-0.020166874897766,-0.00493469170963878,0.010229458898775,-0.0205218047503494,0.132574498389525,-0.269615290062222,-0.0428961104680734,-0.013616
"13","2015-02-27",0.577272079913721,-0.0301934538421088,0.790924294269536,-0.0597336341496264,0.0039557704134618,0,-0.0308425713301235,0,-0.0355134052889524,-0.0399261686704159,-0.0439509891262639,-0.0289849514829176,-0.0396196011196349,-0.0768171317233145,0.0236158339516422,0,0.07479575999406,-0.0524670306556417,0,-0.0111507156488154,0.0261943906739122,0.0218769335137046,0,-0.0175884641888881,0.00212837416886626,-0.0339119257313256,-0.106232691884133,0.209817853588166,-0.00745908936452884,-0.208608891717924,-0.0400484512869931,0.0673155946438049,-0.0511643540011531,0.0345855080139241,-0.0183029927095875,-0.0199271155793027,-0.0621637914209969,0.0766471457794797,-0.0518193322140654,-0.103724745217399,-0.0821746405013433,-0.12324853608341,0.00825122628182853,0.13635114550265,0,-0.100885155856171,0.00444387773737335,-0.000814998542618519,0.00659810693334449,0.00471289658896614,-0.0130041552255968,0.0131049185032285,-0.119745654717783,-0.422398894595615,-0.0334348279962177,0.0447915476929549,0.197073716493064,0.001836
"14","2015-03-31",0.203936493272137,-0.101989013562076,0.498750943585089,0.0207903395631102,0.00205148859098761,0,0.0165504427527761,0,0.00669234713816825,-0.0121135224873532,-0.000542597802814982,-0.0212630046671821,0.0157010854088381,0.0666813128112162,-0.0213640108869331,0,-0.114335074644082,-0.0506834439832443,0,-0.17550314074286,0.126883002915254,-0.0864366202763168,0,-0.0091683998036015,0.00827982354911546,-0.00120495627336635,0.221121357288642,-0.0951097318238446,0.051499963636542,-0.0487954919343948,0.00511236637669913,-0.119669727455656,-0.0504107832558581,0.0424561509637813,0.0241400601927789,-0.027661788188267,-0.0837107023653006,-0.0929964070702469,0.014773455778933,-0.0327034459706322,0.0512977693113034,-0.064288422981379,-0.0191265205692192,0.0353310458816016,0,0.0209638509997916,-0.0333707293591865,0.0463808520672153,-0.0184310322543664,0.00844840400703489,-0.00149679274372741,0.03758841885149,0.0556098474837731,-0.188442317899788,-0.128915426763612,0.0278258918423155,-0.0310016578130033,-0.009044
"15","2015-04-30",0.0841493416098529,-0.0703696387580763,1.6430347574885,-0.0928471612850271,-0.0464388615977225,0,0.0149057906970799,0,-0.157448963308475,-0.0393601305081308,-0.0744181131093245,-0.098762467104375,-0.12473956660431,0.176084005512154,-0.010360374447813,0,0.0654449135322943,-0.0340176689494175,0,-0.0737253212141984,-0.0684434498434263,0.0550657190493529,0,-0.0565895967251196,-0.14286141262305,-0.0727217482890745,-0.0655864511706783,0.0380162812198568,-0.0776469168972397,-0.0973549374649626,-0.0593297331064141,-0.0712049634923158,0.139082602073051,-0.112831931492281,0.0112493530537816,-0.00991465706783154,-0.019399845207855,0.030883844880412,-0.106619070485978,-0.107846618820902,-0.0617699756638683,-0.0833905984741157,-0.00221137225336293,-0.0500738570116099,0,-0.0854818645295227,-0.00386322218855611,-0.00214274446199697,-0.0324529092644556,-0.0159661310913551,-0.0166882709362134,-0.00630035719247805,-0.178117498927175,0.210029659694042,-0.141604479488621,0.445373613879606,0.260038561218925,-0.005119
"16","2015-05-29",-0.211055635803892,0.0249536456756753,2.26613951168065,0.0125741250996158,0.0216151014175338,0,-0.216942387114986,0,-0.026364656572126,-0.0729018119187239,-0.0625903121739096,-0.07484670875515,-0.0595691152837651,0.0742869500365888,-0.13615666052042,0,0,-0.124068931399847,0,-0.0789701522566936,-0.166676891722648,-0.128684028067133,0,-0.0183252979710089,-0.0293525016753638,-0.0605805072065606,-0.154280940686596,-0.0325853572219551,-0.0501629346793709,-0.0666114288336574,-0.0850343301122288,0.14323375052241,-0.103969992413425,-0.11700548102569,-0.119545774908667,-0.0602187693425274,-0.144316136367403,-0.160937514606307,-0.0506203631466889,0,0.0739410818839942,-0.0955251257428718,-0.0195075364298243,-0.0580336819535379,0,-0.0423588362073836,-0.0283190561321377,0.0497331918091628,0.0145993018460534,-0.0471594925576427,-0.0473936503559878,-0.00512067132107719,-0.461838767073274,0.405282190457609,0.192809469611791,-0.183376735643717,-0.0750378560857724,0.001411
"17","2015-06-30",-0.313162383698267,0.154661148593848,-2.51225577376174,0.0242103362128149,0.068879836872281,0,0.129337590871997,0,0.0677363915852469,0.0728464080307722,0.0324690195226798,0.0669607790415148,-0.0883769402858393,0.243548182686617,0.0160130640300867,0,-0.212497725659166,0.0416906756790562,0,0.122212086531843,0.0952417354163053,0.0677936324713372,0,0.033737119378961,0.0431570194686536,0.0708584593814218,0.0510396079449645,0.208580873690438,0.0577160809867163,0.0330224430454666,0.114726064742887,0.050702928543997,0.0695516518005367,0.111777330310635,-0.0360372018667571,0.0638068951554122,0.0145030571396764,0.102937760120637,0.00411904541609744,0,0.0217813208159779,0.233259974104533,0.171496331874414,0.0700427449326165,0,0.118750045173055,-0.0168978110684761,-0.0192955666649322,0.0556944555818873,0.00209371726382738,-0.0436912890457365,0.00586712521061673,-0.0645941187927564,0.0718983392840482,0.500543183668865,-0.593677023612889,-0.0484117222174954,0.067147
"18","2015-07-31",-0.178153971754721,0.115158768762441,-1.20725466070257,0.108995038796691,0.0616908031974097,0,0.038629218005737,0,0.0700340123778811,0.0479436470849027,0.0190452821372904,0.00944437289456895,0.059934771339927,-0.0364114427223422,0.0230253495389864,0,-0.180922413100694,0.0850034708672626,0,0.155358329092691,0.0204621620123244,0.00557568096596823,0,0.0138593005722228,0.0255525650387274,0.0440645945992047,-0.0193743185083249,-0.0407299359013692,0.0701762649734492,0.0815104512816767,-0.0470662026316103,-0.00778099262764733,0.0912595087203538,0.0765123498199787,0.00340929179561169,-0.00672229406393115,-0.0324220849391205,0.0469322513912173,0.11745179837315,0,0,0.128996548541495,-0.0518984641870072,-0.0453383956539685,0,0.155895372857417,-0.0027393250447585,0.00791933780529348,0.0250915778775638,0.00422616120176318,-0.020660531517916,0.0411995863283939,-0.161864757433751,0.208069228513306,-0.110287270823343,0.0538164586209855,-0.0800942824614432,0.000337
"19","2015-08-31",-0.154752070551972,-0.00197933180779481,0.907218313329628,-0.0158943953004659,0.0126384300660641,0,-0.0392370522412613,0,-0.0204025178412063,-0.0162055559144626,-0.0928094035528117,-0.00736611202294298,-0.0165384141746609,-0.00356632443357769,0.0128698516193332,0,-0.0219932950647379,-0.0349313913323017,0,-0.413690056896457,-0.00343314492795175,-0.0683333968111855,0,0.0336230412964851,-0.0895433316418581,-0.0358022184701567,-0.0121707369655859,0.0256809682933622,-0.0335925311765207,0.0154874068241845,-0.0419685907465847,0.00897657554488866,-0.110496736715375,0.0132030873293059,0.0194078688861556,-0.00434843549612977,-0.00931995586020617,-0.00811423750790403,-0.0180363543438888,0,0,0.111928011498505,-0.0345392856385046,0,0,-0.00672074780337998,-0.0261795432182971,-0.0177663275549619,0.0416609217410834,0.0628556088079863,-0.0614210396723534,0.0157886124236521,0.0125871226560751,-0.0385273170989708,-0.0682997850323249,0.0713363369893175,0.0300363885262354,0.007256
"20","2015-09-30",0.121478870241712,-0.0606481350132097,2.33697205879606,0.00886404068470108,-0.142738364313156,0,-0.0574900563343114,0,-0.0448022535987222,-0.0491810217187111,-0.0562533753868031,-0.0370292976422024,0.0141561960123229,-0.0953918527541175,-0.10759143577323,0,-0.0247241266092317,-0.0542006933987361,0,-0.0179062945699563,-0.0182568194408105,-0.0481412686121802,0,-0.0531047698706075,-0.0438051939770366,-0.0439198935783985,-0.0809156533391195,-0.114043456182329,-0.0158371998385482,-0.068390861377458,0.0224109689902821,0.0845074267122388,-0.0544476920596072,-0.0695078766882715,-0.0112261257936851,-0.0254314678707523,-0.0111355990513944,-0.00681251298001904,-0.03395172735517,0,0,-0.947201170578767,0.0067625416795374,0,0,-0.0795870371685981,0.0188263901766461,-0.0138425002714236,0.0550337205402187,-0.0217793113428248,-0.0237446650623991,-0.00682028114553893,-0.0595392237202272,0.0556187412795939,0.0934244334746818,-0.0805679065222035,-0.0333040752008472,0.007579
"21","2015-10-30",-0.142652942478293,0.0754121804085173,0.64061028332881,-0.0297332053636875,0.028952283305497,0,-0.0585529472683333,0,-0.014221089400428,-0.0121556010944048,0.0243700144292491,-0.00604416614265132,0.0707542683685635,-0.0633006036635519,0.0211528846212758,0,-0.0787108934588365,-0.0200589960717478,0,-0.0207013788848968,-0.000783145457508091,-0.0726860887011454,0,0.0285678742574719,-0.118525673130607,-0.0211103002748775,-0.0177662321486756,-0.108590635068803,-0.0044532736465201,-0.0377878382293792,0.00773856700041251,-0.00538539621218251,-0.0365428383658459,-0.0501999897070062,-0.00420343827710193,0.0262671957796391,-0.0493417706982587,-0.0171698444647424,-0.00560517156615846,0,0,0.00940784650401755,-0.0222998476506717,0,0,-0.0573030330554327,0.00626566748823363,0.00212723048871159,0.0221318236507316,-0.00311709063305523,-0.0304830252384376,-0.0115016431212479,-0.133459293781985,0.00545015861724742,-0.0569173217941222,0.0235415453970426,0.000601675075586122,0.000218
"22","2015-11-30",-0.103085750108402,-0.0339930750983765,0.580557263714941,-0.015365364574278,0.064876252103733,0,-0.00034803039804634,0,0.00602609919604747,-0.0143854032173365,-0.0140506501902387,0.0191079244613462,0.0128367549743621,-0.0392003636590638,-0.0297234561747525,0,-0.0868418346178548,0.0178035311096911,0,-0.0543419323130692,-0.0225866925689258,0.00671797676856932,0,-0.0953644086848149,0.0727746877816688,-0.0270658104408661,0.0130272862081704,0.0222664936051458,-0.0215886894743483,-0.0224809590482428,0.0428122540832976,-0.0847020075256982,-0.0633317101431661,-0.0152756716070308,-0.0138788096725476,-0.0101904744935533,-0.0105832082312919,0.0354103914619085,-0.0531113899298569,0,0,-0.0470471644276305,-0.0131407125499531,-0.00640068701432816,0,-0.0992184094136105,-0.00671738533622571,-0.0167888899018586,0.00997287796852576,0.00971721684809484,-0.052866507025958,0.00172650283662215,-0.0673281503453044,0.00720814066002515,0.326491554086363,-0.342062715878087,-0.247004927349017,0.002648
"23","2015-12-31",-0.332370947145879,-0.0113956196164408,-0.69953153607671,0.000593273310084249,0.0687030210566413,0,0.00871549825925357,0,-0.00340706056315749,0.00635665129994493,0.0168515156817504,-0.0350457767269794,0.013641079495508,-0.0701890260137937,-0.0392155132198227,0.0601166683203227,0.128889520691536,0.0564585149807086,0,0.0139079587451707,0.0186055979914342,0.0205732747378124,0,-0.0271893644952579,0.0122165112427092,0.0227989157603243,-0.0123792648991846,0.0128555489219156,0.0102832711098911,0.0316832082211429,0.0601221346445535,0.0650062534860209,-0.0109833047430173,-0.048243885045461,-0.0120549669765707,0.0130167842639837,-0.0858527793655218,0.0185541065637736,0.0481846748665126,0,0.083159709611525,0.0662651021776962,-0.0077400159145938,0.130679051457085,0,0.0749902667592108,0.0220627978864556,-0.0230509873568779,0.00637500162865564,0.00267690959738251,-0.0548813771594324,-0.00550123252242521,0.128397123448525,-0.0828975689144139,0.0596737418776415,-0.122709222010446,-0.124439009307905,-0.009075
"24","2016-01-29",-0.130530536207698,-0.0350207953379449,-0.216641956214702,-0.025917987650787,-0.0400082604127736,0,0.00118177560590547,0,0.028874089778934,-0.00380800421564026,0.00621636863349649,0.0100462775353713,0.0614064851474418,-0.00685923574395975,0.00481052171551475,0.0812779150719585,0.00526580921461596,0.0223831724853692,0,0.0287271046076118,-0.0150440374372921,-0.010595307171521,0,0.00206847335916607,0.00922908374791895,0.0271926817038786,0.0246736674408866,-0.0415856756035985,-0.0311126384757547,0.0123252422874062,0.0671842810452495,0.0319020871234906,-0.0138946721213866,-0.00812438296179771,0.0257498027220861,-0.0207624860192662,-0.0433461599709213,-0.016636915586014,0.0287061375966508,0,0,0.0388809136705806,-0.0326908810452621,0.0537178823138946,0,-0.0097703768388059,-0.0104961967038899,0.0187245372842845,0.00128855660880969,-0.00815262045141847,-0.0258840098093966,-0.00750065450684107,0.051498452517041,-0.0657590625777624,0.00142191677724792,-0.0184887758012728,-0.0716567762134805,0.032355
"25","2016-02-29",0.0310382817907609,0.00616924898197123,-0.635301581281495,-0.0346729850091178,0.0353759492257292,0,0.00372416989543212,0,0.0411780377102115,-0.0119833950988002,0.0158153559605367,0.0455781128955743,0.0157121196736811,0.0399518355079818,0.00864029010099812,0.101033169788724,-0.0163928939434916,0.0870612255036057,0,-0.00228822161407972,0.0144816493762314,0.0272207236593366,0,-0.00763112079171433,0.0033782821050058,0.0312641121970629,-0.0514796005743398,0.0632265493030501,0.0538214020412048,0.02092253371358,-0.0698517243661519,0.000881430814484072,0.0132216318063167,0.012222896385059,0.0422639286002637,-0.00199607189714972,0.0172459697075103,0.0392186297322648,-0.0377847693134153,0,-0.0398200009495405,-0.043930610850997,-0.00344421801583143,0.0180366238871167,0,0.198931315133192,-0.0448684054379114,-0.0116650099232906,0.0436741443211935,-0.0237023974943767,-0.0101984810520611,-0.00494800298945447,-0.0384023392888284,-0.0433709501662054,0.0239104021687539,-0.004872176688504,0.0853561672206788,-0.023936
"26","2016-03-31",-0.144098529872067,0.0161908700115851,-0.432140567412963,0.00560334071155367,-0.342702545241089,0,-0.0434605145046867,0,0.0437070840738843,-0.000836888885780555,0.0107453875454403,0.0313397641772102,0.00665936318798621,0.0577607452294855,0.00722205431769817,0.148892583449402,0.0273319860780341,0.0109187775805617,0,0.00688588268935515,0.0195977753849214,0.0060000652268239,0,-0.0354517763023485,-0.0392970268922167,0.0150722378254641,0.0212366672141903,0.032135039910456,0.00813752665425107,0.0205201087926331,-0.0283540749188474,-0.0122913320739517,0.0351083995246166,0.015806868723084,0.01859633708066,-0.0139985690826849,-0.0288540750631179,0.00500086567299093,-0.0172617901763497,0,0.13002263195037,0.146505436017903,0.0212269428867316,0.0672476878420309,0,0.0591767307947126,-0.0543993560335828,-0.0222698704836252,0.025170837362343,0.00209958391385672,-0.0431990460862956,0.00344929519384081,-0.0662810800702012,-0.0165717272687565,0.0148767079688088,-0.0278829536504555,-0.0449629919323022,0.000564
