"","benchmark","金融行业","房地产","综合行业","电力行业","机械行业","有色金属","农林牧渔","电子信息","酒店旅游","家电行业","传媒娱乐","汽车制造","发电设备","水泥行业","商业百货","电子器件","生物制药","农药化肥","酿酒行业","环保行业","化工行业","钢铁行业","化纤行业","煤炭行业","飞机制造","建筑建材","食品行业","次新股","NaN","仪器仪表","服装鞋类","家具行业","交通运输","其它行业","印刷包装","船舶制造","医疗器械","石油行业","物资外贸","塑料制品","玻璃行业","公路桥梁","电器行业","开发区","供水供气","MOM","vol_volatility_1m","volatility_1m","pe","circ_mv","dv_ratio","shibor_1m","shibor_6m","libor_1m","libor_6m","shibor_lpr_1y"
"24",0.032355,-0.0778007666550393,0.411462828603609,-0.0287977859041035,-0.0130202628040004,-0.0342941130337888,-0.0659646037082756,-0.00665268865795922,-0.0309845819448238,-0.0176956770244354,0.00412863486891068,-0.0320221115853228,-0.0205032487662756,0.000866535730202024,-0.0161554709892946,0.0103849919072543,-0.042144387408651,0.0629482884414554,0.0308416891697183,0.000484646225342657,0.100149421372654,-0.0649880087366011,0.0317570067653623,0.0126536197378487,-0.0124267242824905,-0.0112800958230756,-0.00977529538095507,-0.00489455164198445,0,-0.00812225372235446,0.0302853217362058,0.0331843554710836,0.0189837765520676,-0.0300190097776616,-0.0275461632491659,-0.000752096193130085,-0.0292714134119585,-0.00492436489428775,0.00975522754587513,0.00240986910778215,-0.04192366519613,0.000995347874560636,0.0120997512336366,-0.0484905270178836,-0.0512128144394907,-0.0417286300944285,-0.00457981943553165,-0.00710379218241462,0.0121733086999563,0.0123168790369284,0.00264891589443237,0.00424513847280607,0.103035294365687,-0.139464480606,-0.0621570023249569,0.0341456778725118,0.00622228331407526
"25",-0.023936,0.0419979534804342,-1.36182141610294,0.0536509853620685,0.0492245118315646,-0.0353995573281709,0.0500062824997361,-8.81221852679376e-05,0.028174045934718,0.00675509985915259,0.0561702310801639,0.0304813793075718,0.0104316107537859,0.026233176862325,0.0680090843761671,0.0476772886918094,0.0727419657163705,0.0139370676251782,0.0451362526386434,0.0153931830760575,0.130601642801465,0.0937344794103884,-0.0157966371126291,0.103928121762613,0.0112218621801275,0.0198335356470454,0.0240368600036566,0.00741829377297005,0,-0.0131865527139455,-0.0495671403687822,0.0334766033307278,0.020672435319176,0.0634250441855024,0.010560167933953,0.0128053736767535,0.0334734286697379,-0.0392875307008835,-0.0302055551024337,0.0175553061864569,0.0403366736849294,0.193878891595792,-0.0053888981967319,0.0277010999609601,0.0307398079627675,0.0593216626310144,-0.0223861495960181,0.00858856487167107,0.00825785217639597,-0.0120322138037813,0.00962765250951453,-0.00159181915945077,-0.0247254174177586,-0.0294344451304141,0.0172352992885036,-0.00347359292966292,0.0213592667898446
"26",0.000564,0.0178060668892711,-0.569075865076175,0.0130044481804626,0.0254726467047218,0.00154738980503998,-0.345737088696096,-0.00294527303675283,-0.0436521925851601,-0.00388681507659036,0.0414039303571016,0.0212443014303015,0.00455583747489874,0.0143005213707061,0.0326039125399184,0.0170264204466147,0.0609219044497862,0.00632793367046792,0.0345897568919796,0.00915304277164099,0.173805326692817,0.039179157873964,0.039198713279598,0.0162098801841012,-0.0311131992751641,0.00629169110674652,-0.0359012875854253,0.00205927167944914,0,-0.0193987869147605,0.0247591584229129,0.0168693946690244,0.0536186794760725,0.0140372848840329,-0.0098598021690034,0.00690464333243295,0.0186043572351603,0.128180078465178,-0.0309587620566102,-0.015710709406642,0.038222644537705,0.061008971451301,0.156616130574521,0.0319400138478258,-0.0246571416724705,0.00543341285509808,0.00334918821095071,0.000216663573490691,-0.0114091715253244,-0.00404241073300478,-0.00614898121584302,0.000737522668150732,0.0262566789691431,-0.0152946653980901,-0.0429897079819058,0.00943543079966438,-0.0157027051457772
"27",-0.001214,-0.0575418510313551,1.39297270561249,-0.00194258621459471,-0.103260671476186,-0.0323886603675369,-0.029138156110316,-0.0027379255178165,-0.0031995926224766,-0.00311451610696787,-0.0011347608109438,-0.0550899134966579,-0.0234638182012554,-0.110376773606823,-0.139038831281334,-0.0393832577441546,-0.0666846944247428,-0.0805287647466732,0.0566210633785378,-0.00053289543005748,0.0552706125507457,0.125298154830964,-0.0867151074409525,-0.11227799771475,-0.0405045237301311,0.00727444211052821,-0.0405398473046038,0.0024481835685218,0,-0.0177891723527944,-0.0273274179623383,-0.0353482301207407,-0.0102309324206903,-0.0816887404035409,-0.0706161689628634,0.00733286776313507,0.0531370404413019,-0.209578473456825,-0.0540714409688686,0.0123859221777531,-0.0754399655751128,-0.0466138165463165,-0.0259930167967862,-0.0106900062878607,0.00376587189892875,-0.0215243370978346,0.0048606842916446,0.0142803892783373,-0.0303236647116077,-0.0103706917333831,-0.00538127264288626,0.00301465618211509,-0.0365680920862353,0.0362731659895323,0.0660030312938041,-0.0381945980533628,-0.00360776685222466
"28",0.033538,0.0313803150910071,-1.36593808070064,0.0545280783442192,0.0477869846102704,0.0155564459609714,0.0499057211589209,-0.0067906482276452,0.0301410726246564,-0.0182095294884756,0.054241556205487,0.0633581299964719,0.0440683643379093,-0.0332003228237427,0.0522765106470245,0.0200645844072585,0.0524802108116812,0.0957746598816667,-0.127536847031472,0.0136253916062063,0.0186467010632621,0.0125274885995375,0.174419275216854,0.0846741192784195,0.0147167112430387,-0.01193397345945,0.103457584939246,-0.00515331585164303,0,0.0469287148573311,-0.131769489387667,0.0399376460286132,-0.0210495223651792,0.0502331155229523,0.057239582974138,-0.00103701717261299,0.00935486915734526,0.0815502924643204,0.129145085303329,0.00229275894550416,0.170328152000602,0.0899842068867644,-0.0191918615090672,-0.0327550274364951,0.048724188211322,0.0152171170777557,-0.00757748542295392,0.0040007982056113,-0.00655538673458813,-0.011594122630117,0.00118553542483946,0.000401379333848263,-0.105444682574845,0.103901666484664,0.0214511293545952,-0.0203804480485467,-0.0141105285154422
"29",0.000803,0.0338022647083259,-2.32502715654643,0.112447677122428,0.172647253443944,0.0580307774174064,-0.182075928023194,-0.00297314483485507,0.0786505169925208,-0.00399062804269822,0.0622082280093035,0.0899947336951294,0.0528177367614271,0.0532719770711411,0.00290278150088015,0.0627988020142401,0.0141829990087093,0.0885353316101912,0.0551659408919926,0.0482801181164154,0.0248673261244406,0.0717574566573651,0.0119766717900781,0.0256656157785502,0.0819854083506558,0.0236791880703921,0.057823945614861,0.00200699387208786,0,0.0375137049321773,0.0922169544536845,0.0931669954023376,0.0677728104361886,0.112310500227477,0.0907195751127294,0.00684708110580876,0.0383411020462087,0.0360756970952176,0.0856527897691948,-0.0165344304862897,0.0663560760774411,0.182177455435397,0.147747663445401,0.0811835351099078,0.00617789090277478,0.10084171175904,-0.0101704727756766,0.00674646813463969,0.0124986684028532,0.00530764433770095,-0.0111336553334625,0.00464577956887325,0.0281091503324281,-0.0079380056924106,-0.0188547510759915,0.0176082738761051,-0.0218657085358041
"30",-0.005342,-0.0483985483628264,-0.0925167195689263,-0.00978245806108445,0.0265994923397381,0.0237850262089363,-0.0114945468621345,-0.00225652475394182,-0.0125311939438706,-0.00132146203126392,0.00749431315221024,0.00786986845672747,0.00825704928618867,0.031964037029356,0.00824738163958586,0.0112690376091012,0.0250537095840757,-0.126426958370268,0.0421967004302155,0.0197993140866424,0.0260350591625021,-0.0158089184762801,0.00914985381342666,-0.038180808552822,-0.00798414629122451,0.00823779667127329,0.0239602097291562,0.00335112410738116,0,0.00353986083812677,-0.0220431279587619,-0.0106957521843684,-0.0249934932151736,0.0047431077679032,0.00768767806653757,0.00832708061461895,-0.00697863614056607,-0.0042575143166678,-0.0023587680205141,0.000481220571003163,0.0793052109043022,0.0152934538181204,0.00535326632525694,0.032492761304305,0.0126081746746653,-0.0150722110806616,0.00591451278053789,-0.00792872241692118,0.00952006481104105,-0.00103711186535488,0.00623295661619096,0.000251871960185964,0.0111466811573389,-0.0805811967240891,-0.0850280979632963,0.0565426531501172,0.00823010795163801
"31",0.004772,-0.000817275753385483,0.139058151795806,-0.0182798772058036,0.00809931077390821,-0.00364915005732614,-0.0151044411474614,-0.00343600327279563,-0.00551461743528847,-0.00571461826228858,-0.00899444827325488,-0.0747874689372853,-0.00354237758573102,-0.0163769251258449,-0.00538033860741138,0.0120755260985351,-0.00367330009486472,0.013038151171505,0.0473900556621919,0.0107840378332372,0.0241130979018099,-0.00585953619246897,0.0138024879901317,0.0016669843894829,0.0177816665542072,-0.010010977315489,-0.0121273475433155,0.00113883229293747,0,-0.011940645166841,0.0201065364260779,-0.0253515177743605,-0.017666066639482,0.000699868663763446,0.00144438677207543,0.00589116279002883,0.0193834554318144,0.0101102101129085,0.0015942374609365,-0.0387769386873932,0.0210197529289248,-0.0394954661867655,-0.00679542178178541,-0.0524768181978266,0.0201901370425258,-0.00361647284833929,-0.00651559426524129,-0.00243376075666286,0.0131301168725148,0.00195667892756094,0.019721045681629,-0.00504785025880681,0.0039861873331191,0.0600471965396476,0.121449482031886,-0.107254607077396,-0.0634393939799685
"32",0.002742,-0.000417859852116279,-0.139069514551382,-0.00639665922295974,-0.015353948268394,0.00867445276799979,-0.00563247948958517,-0.00319926791652974,0.0116731273483942,-0.00483285959618417,-0.00259997784006407,-0.0108173471677557,-0.00639274056651105,0.020227598102959,-0.0209876767307908,-0.00277954985634876,-0.00410142313172603,-0.0064187385022323,0.0383757437552026,0.0110088279576113,0.0244988583684111,-0.000568100583101563,0.0128686490165593,-0.0201095378047872,-0.0115619239171455,0.00508784876353137,0.015589205738509,0.00158286555211492,0,0.00458495295248933,0.0103953045858248,0.00510346243824774,0.054686284609042,-0.0472625677014931,-0.00825487103008998,0.00638008044712968,0.00582569387023833,-0.008989016842173,0.0218928724716566,0.0167233506981362,-0.0160848272366316,0.0228777945486091,0.0527209477758662,-0.0033781436870762,-0.0152845504033938,0.00971566012993909,-0.0174361841065956,-0.0190858619098018,0.0333924090018997,-0.00763047985551274,0.0122224310816124,-0.00130078131114911,-0.0349968103138738,-0.0374300546654234,0.0315973861579818,-0.0307966873910258,0.0224911968717205
"33",-0.001152,0.00443866068789745,-0.341965928200916,0.0362831009624094,0.0413405444847849,0.0498293643047951,-0.0136038724406428,-0.00274515585874679,0.0264507299454086,-0.00314144666721343,0.00574073905351721,0.0341694077860994,0.0187037655860822,-0.00988086503451318,0.0160306273352313,-0.00715407199891251,-0.000668271096416325,0.0389733952324671,-0.0103411070620173,-0.0404431451251752,0.0252388343570541,0.0248180822383208,-0.00262196446631353,-0.00411840362129134,-0.0353354211128614,-0.00627624787482942,-0.000552171710226403,0.00243462196159126,0,-0.0101204399129825,0.0702006142242069,0.000951956764180235,-0.071476119360212,-0.0250696268262923,-0.0144085845457467,0.00731793530267189,0.011073457251234,0.0261382161868554,0.0562854640472033,0.00875852155400313,0.0281934941855823,0.00274301338469747,0.029597205653359,0.0180041282218809,-0.00429370245235833,0.0205006646561337,0.000752805700977861,-0.00767283517081784,0.000949555719465459,0.00207563859033879,0.0170985037563301,0.00578243262427011,0.0461842334890163,-0.0253891316003711,0.033390090504529,-0.0253373519699367,0.0361129601874302
"34",-0.007306,0.0538455967444135,-0.249699701424994,0.0397710315748194,-0.0394965103662089,-0.0028317872677023,0.0567700659648272,-0.00202748621221462,0.0128227496345377,-0.00046837138090477,0.0182109582124819,0.0158128054361338,-0.00695110951645351,0.0131372394122208,0.013637751989162,0.00557720574253104,-0.126981958548033,-0.0174350942393484,0.0133348721956892,0.00983302017415887,0.0264082776631941,0.0104664532810674,0.135074262443655,-0.123723525541112,-0.0427684167986291,-0.0143481241364864,0.0323908242273727,0.00378072081724545,0,-0.0126664729813696,0.00294089605395459,0.0086076610043796,0.06438856626635,-0.0338936673661899,-0.00545215145565115,0.00880010242671061,-0.0111624525205041,0.0894596575832288,0.0297530394342125,-0.0115452223975266,-0.0100012251203864,0.00905227327282037,0.0203390790074022,0.00281899627016662,-0.00943181030002566,0.0238509807410041,0.000845992416807326,-0.0115407544945346,0.00681774239917593,0.0113369024090988,-0.0175292908323868,-0.000366466686302957,-0.0735768646255263,0.0519388483946102,-0.00791310256475657,0.0244419193546791,-0.00191963340613359
"35",0.003735,0.056851063290345,-1.6022523982107,0.0511565457570139,0.0518321148134817,0.0358333369115525,-0.0452134484925087,-0.00331506998981645,0.0507542932190748,0.028328957916025,0.0296073327836107,0.0111338383134606,0.0525736342298607,0.0193274653169223,0.0110180068396936,0.0291723040990772,0.0693899833263869,0.0262693777656909,0.0804117754202147,0.0901069182222351,0.0243101587904136,0.0555656889162847,0.0133254480809719,0.0461296676278661,0.0761749486797474,0.0605432701993827,0.037323809216707,0.00136566110563058,0,0.0874742779033134,0.0424125296219938,0.0372637304801933,0.0663843117979583,0.0220555554203902,0.0184635218254796,0.00614092023358232,0.0330582733449329,0.033664374874896,0.0157706353517359,0.0481989413654947,0.0521993313792908,-0.0502379099385073,0.0907422569513782,0.0710350543176531,0.0262369284088884,0.0414125825127023,-0.0149134274430567,0.0033944425927695,0.00616412855535003,0.00134903741417895,-0.00903948204428465,0.00848845048274664,-0.120830753304517,0.154102826760637,-0.0576605241251484,0.0519771302741722,0.0247590059507279
"36",0.003571,-0.0172886190190223,0.186182493035854,-0.0150760229137263,-0.00559755814492687,-0.00875153982448136,-0.00995335506628735,-0.00329594457187182,0.00707041779079913,-0.0226588734366447,-0.0269142581139954,-0.0100229718238412,-0.0175560320779227,0.0818740257762875,-0.0186734854034351,-0.0104447143080162,-0.00678062667970677,-0.00333590050906647,-0.0247517681723635,-0.0195095634911398,0.0243413236754001,-0.0170779543798782,0.013250004932368,-0.0121703068065066,-0.0068833787724484,0.053962250263007,-0.0144892270094524,0.00140153374331782,0,-0.0144371608836495,-0.0318636350744837,-0.00826706412254022,0.0375446986164495,-0.012555686567084,0.00314357102135914,0.00618041899996879,-0.0278679361132098,0.00500335194802859,0.00860831315671792,-0.0130730026531112,0.00703084991991076,-0.018301989047718,-0.0111038149979462,-0.00904742642376288,-0.00668497362439718,-0.0111584628468326,-0.00912568976702692,-0.000838615019100242,0.0148909108411264,-0.00834241728672282,0.0122964423312181,-0.00407360870058893,-0.0150559810060214,0.0883479546694827,0.0738323991543762,-0.0188245172736476,-0.0215404548054501
"37",0.001912,-0.0151061086215383,0.0297677625059126,-0.0275560631366077,-0.0140052351313117,-0.0108286641705063,0.00657539595481719,-0.00310247464278555,0.0297370668171981,-0.0290271350035842,-0.0109301945726429,-0.00215580257465889,-0.00429460877085894,0.0249323513553749,-0.00921544172419361,0.00621396364970983,0.0272484944867617,-0.000744386494457015,-0.26928533251125,0.0656923985548144,0.0246565830912087,0.0397819146079632,0.0124868330815519,-0.0223986076858313,0.0130751705243003,0.0891076551981639,-0.0102906060882336,0.00176441609650767,0,-0.0368227789027504,0.00514603406800603,0.0704081039378739,-0.0376452939966798,0.064135157295114,-0.0270479009382957,0.00657998274042707,-0.0154896406012173,0.00564690873492043,-0.0217047739232491,-0.0264807683133742,-0.00539629597835843,0.0232965767736581,0.00542878293917942,0.0544286466294185,0.0161172303508107,-0.0226993156113076,0.0201210413174199,0.000177803016275515,-0.0176534102572969,-0.00310993842312386,0.00322888219776639,-0.00251884470752328,-0.0899709826554443,0.088679137057061,0.0364410923852361,-0.0318380600318776,-0.0563856256385419
"38",0.005612,-0.0633151802636298,-0.170136087947371,-0.0147686364168267,0.0352729464442128,-0.0343094739644176,0.0130853331836934,-0.00353396273056082,0.0109498281042207,-0.0337682698490186,-0.0240513941620615,0.0292114165458829,-0.00579384764250834,0.011688018938507,-0.0992656609926099,0.00432111872698835,-0.00909769685976285,-0.0368088804063146,-0.015886616709679,0.00120672461550322,0.0239534728811473,0.0177223471109389,-0.0432763227535194,-0.0128690438860635,0.010564909115484,-0.0982865238247332,0.026628044552679,0.000955094392588183,0,0.470786488562158,-0.103781445009487,-0.0393379247636829,0.0832306344839782,0.0102919492622801,-0.04150617047949,0.00568885203536641,0.0185206469300144,0.0191659992766151,0.00492662453647037,-0.018915561761049,-0.0150567597510777,-0.00881551983261284,0.0486258959460848,0.0247939217004659,-0.00805546225309247,0.0290461749142907,0.00284676479108564,-0.00174879886081512,-0.00223667961548296,0.00483884372566214,-0.00016520145951705,0.00126350577630952,-0.0251393699570158,0.00718672820716905,-0.0296501230420159,0.025369031050097,-0.00403649996133606
