trade_date,Ticker,Sct,Return
2017-09-29,601333.SH,交通运输,-0.029400
2017-09-29,601336.SH,金融行业,-0.078800
2017-09-29,601375.SH,NaN,-0.067100
2017-09-29,601155.SH,NaN,0.001300
2017-09-29,601118.SH,化工行业,-0.026500
2017-09-29,600895.SH,开发区,-0.029000
2017-09-29,601117.SH,建筑建材,-0.084000
2017-09-29,600900.SH,电力行业,0.006400
2017-09-29,600909.SH,NaN,-0.059600
2017-09-29,600919.SH,NaN,-0.057100
2017-09-29,600926.SH,NaN,-0.070300
2017-09-29,600958.SH,金融行业,-0.044600
2017-09-29,600977.SH,NaN,-0.042700
2017-09-29,600999.SH,金融行业,0.092900
2017-09-29,601006.SH,交通运输,-0.043300
2017-09-29,601009.SH,金融行业,-0.018100
2017-09-29,601018.SH,交通运输,-0.022200
2017-09-29,601021.SH,交通运输,-0.030400
2017-09-29,601088.SH,煤炭行业,0.090900
2017-09-29,601099.SH,金融行业,-0.034700
2017-09-29,601111.SH,交通运输,-0.060200
2017-09-29,002236.SH,仪器仪表,-0.017900
2017-09-29,603858.SH,NaN,-0.025800
2017-09-29,002252.SH,生物制药,0.028000
2017-09-29,600340.SH,房地产,-0.041600
2017-09-29,600362.SH,有色金属,-0.053200
2017-09-29,600369.SH,金融行业,-0.059300
2017-09-29,600372.SH,飞机制造,-0.012400
2017-09-29,600373.SH,传媒娱乐,-0.063800
2017-09-29,600376.SH,房地产,-0.013700
2017-09-29,600383.SH,房地产,-0.017100
2017-09-29,600406.SH,电子信息,-0.023300
2017-09-29,600415.SH,商业百货,-0.026200
2017-09-29,600436.SH,生物制药,0.065600
2017-09-29,600446.SH,电子信息,0.096300
2017-09-29,600482.SH,电器行业,-0.024400
2017-09-29,600489.SH,有色金属,-0.037400
2017-09-29,600498.SH,电子信息,0.205600
2017-09-29,601398.SH,金融行业,0.018200
2017-09-29,600352.SH,化工行业,-0.077700
2017-09-29,600332.SH,生物制药,0.003300
2017-09-29,600111.SH,有色金属,-0.103900
2017-09-29,600309.SH,化工行业,0.163200
2017-09-29,600118.SH,飞机制造,0.024500
2017-09-29,600153.SH,物资外贸,-0.096100
2017-09-29,600157.SH,煤炭行业,-0.021000
2017-09-29,600170.SH,建筑建材,-0.010000
2017-09-29,600177.SH,服装鞋类,-0.037600
2017-09-29,600188.SH,煤炭行业,-0.030000
2017-09-29,600196.SH,生物制药,0.160000
2017-09-29,600208.SH,房地产,-0.023900
2017-09-29,600221.SH,交通运输,-0.015000
2017-09-29,600233.SH,服装鞋类,0.178600
2017-09-29,600256.SH,综合行业,-0.018300
2017-09-29,600271.SH,电子信息,-0.047200
