,index_code,con_code,trade_date,weight
2267,399300.SZ,300070.SZ,20150831,0.306
2268,399300.SZ,002146.SZ,20150831,0.147
2269,399300.SZ,600690.SH,20150831,0.35
2270,399300.SZ,000776.SZ,20150831,0.456
2271,399300.SZ,600519.SH,20150831,1.125
2272,399300.SZ,002292.SZ,20150831,0.178
2273,399300.SZ,601006.SH,20150831,0.686
2274,399300.SZ,002236.SZ,20150831,0.239
2275,399300.SZ,600958.SH,20150831,0.201
2276,399300.SZ,002230.SZ,20150831,0.285
2277,399300.SZ,603993.SH,20150831,0.122
2278,399300.SZ,600177.SH,20150831,0.234
2279,399300.SZ,600998.SH,20150831,0.069
2280,399300.SZ,600886.SH,20150831,0.578
2281,399300.SZ,300058.SZ,20150831,0.221
2282,399300.SZ,600588.SH,20150831,0.208
2283,399300.SZ,000413.SZ,20150831,0.147
2284,399300.SZ,600005.SH,20150831,0.204
2285,399300.SZ,601111.SH,20150831,0.227
2286,399300.SZ,600030.SH,20150831,1.359
2287,399300.SZ,600038.SH,20150831,0.127
2288,399300.SZ,600718.SH,20150831,0.147
2289,399300.SZ,600839.SH,20150831,0.3
2290,399300.SZ,600373.SH,20150831,0.142
2291,399300.SZ,601969.SH,20150831,0.034
2292,399300.SZ,002065.SZ,20150831,0.162
2293,399300.SZ,600827.SH,20150831,0.15
2294,399300.SZ,000725.SZ,20150831,0.358
2295,399300.SZ,600019.SH,20150831,0.323
2296,399300.SZ,600739.SH,20150831,0.222
2297,399300.SZ,600196.SH,20150831,0.296
2298,399300.SZ,000839.SZ,20150831,0.252
2299,399300.SZ,600642.SH,20150831,0.201
2300,399300.SZ,600221.SH,20150831,0.264
2301,399300.SZ,601231.SH,20150831,0.032
2302,399300.SZ,600089.SH,20150831,0.341
2303,399300.SZ,300059.SZ,20150831,0.451
2304,399300.SZ,002500.SZ,20150831,0.148
2305,399300.SZ,002653.SZ,20150831,0.05
2306,399300.SZ,000826.SZ,20150831,0.2
2307,399300.SZ,600648.SH,20150831,0.08
2308,399300.SZ,000778.SZ,20150831,0.324
2309,399300.SZ,600150.SH,20150831,0.299
2310,399300.SZ,002129.SZ,20150831,0.132
2311,399300.SZ,300146.SZ,20150831,0.099
2312,399300.SZ,002410.SZ,20150831,0.195
2313,399300.SZ,000729.SZ,20150831,0.121
2314,399300.SZ,600115.SH,20150831,0.303
2315,399300.SZ,002001.SZ,20150831,0.095
2316,399300.SZ,601958.SH,20150831,0.086
2317,399300.SZ,600547.SH,20150831,0.144
2318,399300.SZ,000783.SZ,20150831,0.359
2319,399300.SZ,002353.SZ,20150831,0.243
2320,399300.SZ,000001.SZ,20150831,0.726
2321,399300.SZ,000858.SZ,20150831,0.559
2322,399300.SZ,601628.SH,20150831,0.485
2323,399300.SZ,002375.SZ,20150831,0.111
2324,399300.SZ,000686.SZ,20150831,0.153
2325,399300.SZ,000963.SZ,20150831,0.181
2326,399300.SZ,600809.SH,20150831,0.047
2327,399300.SZ,601288.SH,20150831,0.906
2328,399300.SZ,000999.SZ,20150831,0.117
2329,399300.SZ,000009.SZ,20150831,0.161
2330,399300.SZ,600867.SH,20150831,0.191
2331,399300.SZ,300017.SZ,20150831,0.25
2332,399300.SZ,601158.SH,20150831,0.059
2333,399300.SZ,300024.SZ,20150831,0.299
2334,399300.SZ,600875.SH,20150831,0.179
2335,399300.SZ,600027.SH,20150831,0.179
2336,399300.SZ,000917.SZ,20150831,0.556
2337,399300.SZ,601186.SH,20150831,0.546
2338,399300.SZ,002007.SZ,20150831,0.13
2339,399300.SZ,600010.SH,20150831,0.443
2340,399300.SZ,601018.SH,20150831,0.359
2341,399300.SZ,600837.SH,20150831,1.126
2342,399300.SZ,600100.SH,20150831,0.309
2343,399300.SZ,601991.SH,20150831,0.195
2344,399300.SZ,600873.SH,20150831,0.221
2345,399300.SZ,601166.SH,20150831,1.909
2346,399300.SZ,600887.SH,20150831,1.131
2347,399300.SZ,601857.SH,20150831,0.497
2348,399300.SZ,002344.SZ,20150831,0.086
2349,399300.SZ,600717.SH,20150831,0.098
2350,399300.SZ,002310.SZ,20150831,0.221
2351,399300.SZ,601901.SH,20150831,0.33
2352,399300.SZ,601633.SH,20150831,0.13
2353,399300.SZ,601390.SH,20150831,0.742
2354,399300.SZ,600900.SH,20150831,0.814
2355,399300.SZ,600068.SH,20150831,0.242
2356,399300.SZ,600188.SH,20150831,0.038
2357,399300.SZ,601919.SH,20150831,0.407
2358,399300.SZ,600383.SH,20150831,0.27
2359,399300.SZ,002142.SZ,20150831,0.279
2360,399300.SZ,600340.SH,20150831,0.312
2361,399300.SZ,002038.SZ,20150831,0.132
2362,399300.SZ,600406.SH,20150831,0.266
2363,399300.SZ,600118.SH,20150831,0.303
2364,399300.SZ,600804.SH,20150831,0.245
2365,399300.SZ,000625.SZ,20150831,0.373
2366,399300.SZ,601336.SH,20150831,0.369
2367,399300.SZ,600015.SH,20150831,0.635
2368,399300.SZ,601258.SH,20150831,0.157
2369,399300.SZ,601169.SH,20150831,1.092
2370,399300.SZ,002385.SZ,20150831,0.199
2371,399300.SZ,002450.SZ,20150831,0.505
2372,399300.SZ,600535.SH,20150831,0.268
2373,399300.SZ,600029.SH,20150831,0.325
2374,399300.SZ,002051.SZ,20150831,0.087
2375,399300.SZ,000538.SZ,20150831,0.414
2376,399300.SZ,600018.SH,20150831,0.229
2377,399300.SZ,002470.SZ,20150831,0.128
2378,399300.SZ,000061.SZ,20150831,0.14
2379,399300.SZ,300027.SZ,20150831,0.441
2380,399300.SZ,000898.SZ,20150831,0.108
2381,399300.SZ,000338.SZ,20150831,0.261
2382,399300.SZ,600660.SH,20150831,0.195
2383,399300.SZ,601766.SH,20150831,1.397
2384,399300.SZ,600256.SH,20150831,0.254
2385,399300.SZ,002024.SZ,20150831,0.731
2386,399300.SZ,000156.SZ,20150831,0.041
2387,399300.SZ,300104.SZ,20150831,0.359
2388,399300.SZ,000983.SZ,20150831,0.106
2389,399300.SZ,000738.SZ,20150831,0.158
2390,399300.SZ,600362.SH,20150831,0.13
2391,399300.SZ,601318.SH,20150831,3.759
2392,399300.SZ,600023.SH,20150831,0.243
2393,399300.SZ,002304.SZ,20150831,0.288
2394,399300.SZ,600415.SH,20150831,0.273
2395,399300.SZ,601328.SH,20150831,1.432
2396,399300.SZ,600050.SH,20150831,0.636
2397,399300.SZ,603288.SH,20150831,0.093
2398,399300.SZ,600674.SH,20150831,0.276
2399,399300.SZ,601098.SH,20150831,0.152
2400,399300.SZ,601225.SH,20150803,0.14
2401,399300.SZ,000825.SZ,20150803,0.12
2402,399300.SZ,000970.SZ,20150803,0.13
2403,399300.SZ,601169.SH,20150803,0.92
2404,399300.SZ,600886.SH,20150803,0.51
2405,399300.SZ,002653.SZ,20150803,0.05
2406,399300.SZ,600170.SH,20150803,0.16
2407,399300.SZ,600893.SH,20150803,0.28
2408,399300.SZ,601328.SH,20150803,1.38
2409,399300.SZ,601992.SH,20150803,0.12
2410,399300.SZ,600011.SH,20150803,0.47
2411,399300.SZ,601166.SH,20150803,1.84
2412,399300.SZ,600489.SH,20150803,0.14
2413,399300.SZ,000883.SZ,20150803,0.15
2414,399300.SZ,300015.SZ,20150803,0.13
2415,399300.SZ,601179.SH,20150803,0.18
2416,399300.SZ,000581.SZ,20150803,0.16
2417,399300.SZ,601018.SH,20150803,0.32
2418,399300.SZ,000728.SZ,20150803,0.28
2419,399300.SZ,000009.SZ,20150803,0.14
2420,399300.SZ,601006.SH,20150803,0.63
2421,399300.SZ,600648.SH,20150803,0.06
2422,399300.SZ,600578.SH,20150803,0.1
2423,399300.SZ,600518.SH,20150803,0.55
2424,399300.SZ,601800.SH,20150803,0.23
2425,399300.SZ,300070.SZ,20150803,0.26
2426,399300.SZ,600783.SH,20150803,0.07
2427,399300.SZ,600015.SH,20150803,0.6
2428,399300.SZ,000559.SZ,20150803,0.19
2429,399300.SZ,300059.SZ,20150803,0.54
2430,399300.SZ,600309.SH,20150803,0.24
2431,399300.SZ,600705.SH,20150803,0.38
2432,399300.SZ,300027.SZ,20150803,0.35
2433,399300.SZ,601818.SH,20150803,0.93
2434,399300.SZ,600873.SH,20150803,0.17
2435,399300.SZ,601318.SH,20150803,3.64
2436,399300.SZ,000783.SZ,20150803,0.39
2437,399300.SZ,601929.SH,20150803,0.13
2438,399300.SZ,000166.SZ,20150803,0.61
2439,399300.SZ,002353.SZ,20150803,0.21
2440,399300.SZ,601555.SH,20150803,0.24
2441,399300.SZ,000623.SZ,20150803,0.2
2442,399300.SZ,600600.SH,20150803,0.13
2443,399300.SZ,002310.SZ,20150803,0.19
2444,399300.SZ,000878.SZ,20150803,0.17
2445,399300.SZ,601088.SH,20150803,0.35
2446,399300.SZ,601009.SH,20150803,0.36
2447,399300.SZ,600166.SH,20150803,0.12
2448,399300.SZ,600660.SH,20150803,0.19
2449,399300.SZ,603000.SH,20150803,0.11
2450,399300.SZ,600029.SH,20150803,0.4
2451,399300.SZ,601168.SH,20150803,0.14
2452,399300.SZ,000039.SZ,20150803,0.21
2453,399300.SZ,600383.SH,20150803,0.28
2454,399300.SZ,600028.SH,20150803,0.61
2455,399300.SZ,601099.SH,20150803,0.23
2456,399300.SZ,000792.SZ,20150803,0.14
2457,399300.SZ,300058.SZ,20150803,0.18
2458,399300.SZ,600875.SH,20150803,0.18
2459,399300.SZ,600674.SH,20150803,0.26
2460,399300.SZ,601989.SH,20150803,1.11
2461,399300.SZ,000709.SZ,20150803,0.3
2462,399300.SZ,601866.SH,20150803,0.23
2463,399300.SZ,600019.SH,20150803,0.36
2464,399300.SZ,002007.SZ,20150803,0.14
2465,399300.SZ,600369.SH,20150803,0.25
2466,399300.SZ,000002.SZ,20150803,1.43
2467,399300.SZ,002294.SZ,20150803,0.1
2468,399300.SZ,600649.SH,20150803,0.21
2469,399300.SZ,000625.SZ,20150803,0.4
2470,399300.SZ,300017.SZ,20150803,0.24
2471,399300.SZ,000898.SZ,20150803,0.12
2472,399300.SZ,600332.SH,20150803,0.17
2473,399300.SZ,600688.SH,20150803,0.16
2474,399300.SZ,600153.SH,20150803,0.3
2475,399300.SZ,601601.SH,20150803,0.8
2476,399300.SZ,601928.SH,20150803,0.1
2477,399300.SZ,000831.SZ,20150803,0.1
2478,399300.SZ,601288.SH,20150803,0.94
2479,399300.SZ,601390.SH,20150803,0.75
2480,399300.SZ,002422.SZ,20150803,0.14
2481,399300.SZ,600256.SH,20150803,0.26
2482,399300.SZ,601618.SH,20150803,0.31
2483,399300.SZ,600316.SH,20150803,0.11
2484,399300.SZ,600583.SH,20150803,0.26
2485,399300.SZ,600104.SH,20150803,0.66
2486,399300.SZ,600276.SH,20150803,0.56
2487,399300.SZ,000156.SZ,20150803,0.04
2488,399300.SZ,300251.SZ,20150803,0.11
2489,399300.SZ,600221.SH,20150803,0.32
2490,399300.SZ,601898.SH,20150803,0.16
2491,399300.SZ,000539.SZ,20150803,0.08
2492,399300.SZ,600570.SH,20150803,0.3
2493,399300.SZ,000598.SZ,20150803,0.14
2494,399300.SZ,000568.SZ,20150803,0.18
2495,399300.SZ,000400.SZ,20150803,0.12
2496,399300.SZ,600863.SH,20150803,0.16
2497,399300.SZ,600718.SH,20150803,0.14
2498,399300.SZ,600271.SH,20150803,0.35
2499,399300.SZ,601969.SH,20150803,0.04
2500,399300.SZ,601888.SH,20150803,0.23
2501,399300.SZ,600348.SH,20150803,0.09
2502,399300.SZ,002051.SZ,20150803,0.09
2503,399300.SZ,600196.SH,20150803,0.31
2504,399300.SZ,002570.SZ,20150803,0.08
2505,399300.SZ,000858.SZ,20150803,0.49
2506,399300.SZ,000960.SZ,20150803,0.09
2507,399300.SZ,000063.SZ,20150803,0.45
2508,399300.SZ,300003.SZ,20150803,0.21
2509,399300.SZ,600317.SH,20150803,0.11
2510,399300.SZ,000503.SZ,20150803,0.26
2511,399300.SZ,601118.SH,20150803,0.09
2512,399300.SZ,600717.SH,20150803,0.11
2513,399300.SZ,000061.SZ,20150803,0.13
2514,399300.SZ,000686.SZ,20150803,0.18
2515,399300.SZ,000839.SZ,20150803,0.22
2516,399300.SZ,002129.SZ,20150803,0.16
2517,399300.SZ,600999.SH,20150803,0.51
2518,399300.SZ,600827.SH,20150803,0.14
2519,399300.SZ,600315.SH,20150803,0.21
2520,399300.SZ,600010.SH,20150803,0.44
2521,399300.SZ,601117.SH,20150803,0.16
2522,399300.SZ,002304.SZ,20150803,0.3
2523,399300.SZ,601398.SH,20150803,1.19
2524,399300.SZ,000538.SZ,20150803,0.39
2525,399300.SZ,002202.SZ,20150803,0.26
2526,399300.SZ,002008.SZ,20150803,0.2
2527,399300.SZ,601857.SH,20150803,0.52
2528,399300.SZ,002410.SZ,20150803,0.17
2529,399300.SZ,000651.SZ,20150803,1.12
2530,399300.SZ,600415.SH,20150803,0.31
2531,399300.SZ,600809.SH,20150803,0.05
2532,399300.SZ,600372.SH,20150803,0.16
2533,399300.SZ,600068.SH,20150803,0.26
2534,399300.SZ,600277.SH,20150803,0.15
2535,399300.SZ,600100.SH,20150803,0.31
2536,399300.SZ,000793.SZ,20150803,0.3
2537,399300.SZ,601106.SH,20150803,0.24
2538,399300.SZ,600150.SH,20150803,0.25
2539,399300.SZ,600547.SH,20150803,0.13
2540,399300.SZ,002142.SZ,20150803,0.26
2541,399300.SZ,603993.SH,20150803,0.12
2542,399300.SZ,600030.SH,20150803,1.62
2543,399300.SZ,600795.SH,20150803,0.51
2544,399300.SZ,600089.SH,20150803,0.35
2545,399300.SZ,600588.SH,20150803,0.25
2546,399300.SZ,000725.SZ,20150803,0.37
2547,399300.SZ,601231.SH,20150803,0.03
2548,399300.SZ,601998.SH,20150803,0.25
2549,399300.SZ,601628.SH,20150803,0.49
2550,399300.SZ,600741.SH,20150803,0.18
2551,399300.SZ,300024.SZ,20150803,0.36
2552,399300.SZ,000768.SZ,20150803,0.43
2553,399300.SZ,002375.SZ,20150803,0.14
2554,399300.SZ,600497.SH,20150803,0.11
2555,399300.SZ,002292.SZ,20150803,0.19
2556,399300.SZ,002456.SZ,20150803,0.17
2557,399300.SZ,601808.SH,20150803,0.12
2558,399300.SZ,600157.SH,20150803,0.22
2559,399300.SZ,601668.SH,20150803,1.07
2560,399300.SZ,002146.SZ,20150803,0.17
2561,399300.SZ,600018.SH,20150803,0.19
2562,399300.SZ,600085.SH,20150803,0.21
2563,399300.SZ,600048.SH,20150803,0.61
2564,399300.SZ,000425.SZ,20150803,0.16
2565,399300.SZ,600406.SH,20150803,0.25
2566,399300.SZ,300146.SZ,20150803,0.1
2567,399300.SZ,000895.SZ,20150803,0.2
2568,399300.SZ,600060.SH,20150803,0.15
2569,399300.SZ,600340.SH,20150803,0.33
2570,399300.SZ,002241.SZ,20150803,0.23
2571,399300.SZ,600115.SH,20150803,0.35
2572,399300.SZ,000413.SZ,20150803,0.15
2573,399300.SZ,000983.SZ,20150803,0.11
2574,399300.SZ,600535.SH,20150803,0.28
2575,399300.SZ,000060.SZ,20150803,0.17
2576,399300.SZ,002024.SZ,20150803,0.62
2577,399300.SZ,002673.SZ,20150803,0.26
2578,399300.SZ,601933.SH,20150803,0.21
2579,399300.SZ,000629.SZ,20150803,0.18
2580,399300.SZ,600887.SH,20150803,1.1
2581,399300.SZ,600804.SH,20150803,0.24
2582,399300.SZ,603288.SH,20150803,0.09
2583,399300.SZ,000046.SZ,20150803,0.18
2584,399300.SZ,002475.SZ,20150803,0.18
2585,399300.SZ,600038.SH,20150803,0.13
2586,399300.SZ,601688.SH,20150803,0.63
2587,399300.SZ,002500.SZ,20150803,0.17
2588,399300.SZ,600633.SH,20150803,0.1
2589,399300.SZ,000100.SZ,20150803,0.43
2590,399300.SZ,601991.SH,20150803,0.2
2591,399300.SZ,600108.SH,20150803,0.12
2592,399300.SZ,600109.SH,20150803,0.3
2593,399300.SZ,600739.SH,20150803,0.2
2594,399300.SZ,600177.SH,20150803,0.28
2595,399300.SZ,600016.SH,20150803,2.78
2596,399300.SZ,601336.SH,20150803,0.37
2597,399300.SZ,002038.SZ,20150803,0.14
2598,399300.SZ,600519.SH,20150803,1.06
2599,399300.SZ,000937.SZ,20150803,0.07
2600,399300.SZ,000800.SZ,20150803,0.14
2601,399300.SZ,000423.SZ,20150803,0.25
2602,399300.SZ,601669.SH,20150803,0.42
2603,399300.SZ,000630.SZ,20150803,0.13
2604,399300.SZ,600005.SH,20150803,0.22
2605,399300.SZ,002065.SZ,20150803,0.18
2606,399300.SZ,601766.SH,20150803,1.36
2607,399300.SZ,000876.SZ,20150803,0.18
2608,399300.SZ,600637.SH,20150803,0.46
2609,399300.SZ,600485.SH,20150803,0.06
2610,399300.SZ,601186.SH,20150803,0.57
2611,399300.SZ,600188.SH,20150803,0.04
2612,399300.SZ,601098.SH,20150803,0.16
2613,399300.SZ,600031.SH,20150803,0.31
2614,399300.SZ,600549.SH,20150803,0.08
2615,399300.SZ,600111.SH,20150803,0.31
2616,399300.SZ,002385.SZ,20150803,0.21
2617,399300.SZ,601699.SH,20150803,0.09
2618,399300.SZ,600958.SH,20150803,0.26
2619,399300.SZ,600398.SH,20150803,0.21
2620,399300.SZ,601377.SH,20150803,0.45
2621,399300.SZ,000729.SZ,20150803,0.14
2622,399300.SZ,600703.SH,20150803,0.4
2623,399300.SZ,002001.SZ,20150803,0.09
2624,399300.SZ,300124.SZ,20150803,0.19
2625,399300.SZ,600690.SH,20150803,0.35
2626,399300.SZ,000738.SZ,20150803,0.14
2627,399300.SZ,300133.SZ,20150803,0.12
2628,399300.SZ,601727.SH,20150803,0.36
2629,399300.SZ,002450.SZ,20150803,0.51
2630,399300.SZ,600352.SH,20150803,0.29
2631,399300.SZ,601607.SH,20150803,0.21
2632,399300.SZ,600362.SH,20150803,0.13
2633,399300.SZ,601600.SH,20150803,0.28
2634,399300.SZ,601901.SH,20150803,0.36
2635,399300.SZ,600208.SH,20150803,0.15
2636,399300.SZ,000069.SZ,20150803,0.37
2637,399300.SZ,000917.SZ,20150803,0.49
2638,399300.SZ,600839.SH,20150803,0.25
2639,399300.SZ,601958.SH,20150803,0.09
2640,399300.SZ,600009.SH,20150803,0.29
2641,399300.SZ,600027.SH,20150803,0.18
2642,399300.SZ,600837.SH,20150803,1.4
2643,399300.SZ,002081.SZ,20150803,0.19
2644,399300.SZ,600000.SH,20150803,1.75
2645,399300.SZ,000712.SZ,20150803,0.1
2646,399300.SZ,601216.SH,20150803,0.12
2647,399300.SZ,000999.SZ,20150803,0.12
2648,399300.SZ,300104.SZ,20150803,0.45
2649,399300.SZ,000963.SZ,20150803,0.16
2650,399300.SZ,601633.SH,20150803,0.14
2651,399300.SZ,601021.SH,20150803,0.13
2652,399300.SZ,601258.SH,20150803,0.15
2653,399300.SZ,600118.SH,20150803,0.32
2654,399300.SZ,600036.SH,20150803,3.01
2655,399300.SZ,000750.SZ,20150803,0.19
2656,399300.SZ,000776.SZ,20150803,0.57
2657,399300.SZ,002252.SZ,20150803,0.25
2658,399300.SZ,600066.SH,20150803,0.27
2659,399300.SZ,601939.SH,20150803,0.6
2660,399300.SZ,601111.SH,20150803,0.29
2661,399300.SZ,000001.SZ,20150803,0.74
2662,399300.SZ,600516.SH,20150803,0.11
2663,399300.SZ,601158.SH,20150803,0.06
2664,399300.SZ,600252.SH,20150803,0.23
2665,399300.SZ,002465.SZ,20150803,0.26
2666,399300.SZ,000024.SZ,20150803,0.33
2667,399300.SZ,002415.SZ,20150803,0.4
2668,399300.SZ,600023.SH,20150803,0.23
2669,399300.SZ,601333.SH,20150803,0.2
2670,399300.SZ,600867.SH,20150803,0.16
2671,399300.SZ,601988.SH,20150803,1.04
2672,399300.SZ,000826.SZ,20150803,0.21
2673,399300.SZ,600050.SH,20150803,0.54
2674,399300.SZ,601919.SH,20150803,0.28
2675,399300.SZ,600597.SH,20150803,0.12
2676,399300.SZ,000157.SZ,20150803,0.28
2677,399300.SZ,600008.SH,20150803,0.11
2678,399300.SZ,000402.SZ,20150803,0.26
2679,399300.SZ,600998.SH,20150803,0.07
2680,399300.SZ,600900.SH,20150803,0.72
2681,399300.SZ,002736.SZ,20150803,0.28
2682,399300.SZ,601899.SH,20150803,0.38
2683,399300.SZ,000778.SZ,20150803,0.28
2684,399300.SZ,000333.SZ,20150803,0.72
2685,399300.SZ,300002.SZ,20150803,0.16
2686,399300.SZ,002594.SZ,20150803,0.27
2687,399300.SZ,002236.SZ,20150803,0.24
2688,399300.SZ,600642.SH,20150803,0.2
2689,399300.SZ,600585.SH,20150803,0.4
2690,399300.SZ,002153.SZ,20150803,0.12
2691,399300.SZ,002230.SZ,20150803,0.31
2692,399300.SZ,600663.SH,20150803,0.18
2693,399300.SZ,000027.SZ,20150803,0.12
2694,399300.SZ,002470.SZ,20150803,0.16
2695,399300.SZ,002399.SZ,20150803,0.06
2696,399300.SZ,600373.SH,20150803,0.13
2697,399300.SZ,000338.SZ,20150803,0.27
2698,399300.SZ,601788.SH,20150803,0.31
2699,399300.SZ,002344.SZ,20150803,0.09
2700,399300.SZ,000069.SZ,20150731,0.346
2701,399300.SZ,600036.SH,20150731,2.887
2702,399300.SZ,601158.SH,20150731,0.055
2703,399300.SZ,600660.SH,20150731,0.188
2704,399300.SZ,000625.SZ,20150731,0.382
2705,399300.SZ,002353.SZ,20150731,0.215
2706,399300.SZ,000963.SZ,20150731,0.157
2707,399300.SZ,000831.SZ,20150731,0.105
2708,399300.SZ,601390.SH,20150731,0.743
2709,399300.SZ,600316.SH,20150731,0.125
2710,399300.SZ,600783.SH,20150731,0.076
2711,399300.SZ,002410.SZ,20150731,0.172
2712,399300.SZ,300017.SZ,20150731,0.266
2713,399300.SZ,601727.SH,20150731,0.396
2714,399300.SZ,601668.SH,20150731,1.056
2715,399300.SZ,300015.SZ,20150731,0.129
2716,399300.SZ,000024.SZ,20150731,0.331
2717,399300.SZ,601899.SH,20150731,0.385
2718,399300.SZ,601991.SH,20150731,0.193
2719,399300.SZ,000876.SZ,20150731,0.192
2720,399300.SZ,600085.SH,20150731,0.208
2721,399300.SZ,601336.SH,20150731,0.363
2722,399300.SZ,600642.SH,20150731,0.192
2723,399300.SZ,600050.SH,20150731,0.531
2724,399300.SZ,300003.SZ,20150731,0.206
2725,399300.SZ,000826.SZ,20150731,0.201
2726,399300.SZ,600276.SH,20150731,0.533
2727,399300.SZ,000917.SZ,20150731,0.491
2728,399300.SZ,601600.SH,20150731,0.277
2729,399300.SZ,300124.SZ,20150731,0.209
2730,399300.SZ,600027.SH,20150731,0.174
2731,399300.SZ,600089.SH,20150731,0.346
2732,399300.SZ,000858.SZ,20150731,0.494
2733,399300.SZ,600031.SH,20150731,0.293
2734,399300.SZ,601088.SH,20150731,0.34
2735,399300.SZ,601928.SH,20150731,0.11
2736,399300.SZ,601969.SH,20150731,0.033
2737,399300.SZ,000793.SZ,20150731,0.301
2738,399300.SZ,600028.SH,20150731,0.638
2739,399300.SZ,000413.SZ,20150731,0.144
2740,399300.SZ,601818.SH,20150731,0.914
2741,399300.SZ,600016.SH,20150731,2.717
2742,399300.SZ,000728.SZ,20150731,0.268
2743,399300.SZ,600485.SH,20150731,0.056
2744,399300.SZ,300146.SZ,20150731,0.095
2745,399300.SZ,600893.SH,20150731,0.317
2746,399300.SZ,300059.SZ,20150731,0.593
2747,399300.SZ,000338.SZ,20150731,0.275
2748,399300.SZ,600648.SH,20150731,0.066
2749,399300.SZ,601857.SH,20150731,0.545
2750,399300.SZ,603288.SH,20150731,0.087
2751,399300.SZ,601166.SH,20150731,1.796
2752,399300.SZ,600489.SH,20150731,0.139
2753,399300.SZ,000157.SZ,20150731,0.266
2754,399300.SZ,000425.SZ,20150731,0.158
2755,399300.SZ,002129.SZ,20150731,0.16
2756,399300.SZ,002415.SZ,20150731,0.4
2757,399300.SZ,600718.SH,20150731,0.159
2758,399300.SZ,600340.SH,20150731,0.317
2759,399300.SZ,600998.SH,20150731,0.069
2760,399300.SZ,601808.SH,20150731,0.119
2761,399300.SZ,600315.SH,20150731,0.21
2762,399300.SZ,002594.SZ,20150731,0.263
2763,399300.SZ,000738.SZ,20150731,0.159
2764,399300.SZ,601607.SH,20150731,0.199
2765,399300.SZ,601633.SH,20150731,0.134
2766,399300.SZ,600674.SH,20150731,0.257
2767,399300.SZ,601169.SH,20150731,0.9
2768,399300.SZ,601098.SH,20150731,0.159
2769,399300.SZ,300027.SZ,20150731,0.348
2770,399300.SZ,601939.SH,20150731,0.586
2771,399300.SZ,603000.SH,20150731,0.125
2772,399300.SZ,601009.SH,20150731,0.347
2773,399300.SZ,600373.SH,20150731,0.128
2774,399300.SZ,600332.SH,20150731,0.161
2775,399300.SZ,601992.SH,20150731,0.111
2776,399300.SZ,000709.SZ,20150731,0.301
2777,399300.SZ,600362.SH,20150731,0.13
2778,399300.SZ,000629.SZ,20150731,0.167
2779,399300.SZ,002344.SZ,20150731,0.094
2780,399300.SZ,601618.SH,20150731,0.342
2781,399300.SZ,600588.SH,20150731,0.278
2782,399300.SZ,002236.SZ,20150731,0.24
2783,399300.SZ,601919.SH,20150731,0.313
2784,399300.SZ,600547.SH,20150731,0.126
2785,399300.SZ,600019.SH,20150731,0.339
2786,399300.SZ,601168.SH,20150731,0.141
2787,399300.SZ,000725.SZ,20150731,0.381
2788,399300.SZ,000423.SZ,20150731,0.245
2789,399300.SZ,601669.SH,20150731,0.41
2790,399300.SZ,000400.SZ,20150731,0.117
2791,399300.SZ,601377.SH,20150731,0.439
2792,399300.SZ,000559.SZ,20150731,0.206
2793,399300.SZ,002310.SZ,20150731,0.195
2794,399300.SZ,000898.SZ,20150731,0.107
2795,399300.SZ,002570.SZ,20150731,0.081
2796,399300.SZ,600115.SH,20150731,0.356
2797,399300.SZ,600649.SH,20150731,0.198
2798,399300.SZ,000878.SZ,20150731,0.175
2799,399300.SZ,601179.SH,20150731,0.174
2800,399300.SZ,600221.SH,20150731,0.317
2801,399300.SZ,002146.SZ,20150731,0.151
2802,399300.SZ,300070.SZ,20150731,0.257
2803,399300.SZ,300133.SZ,20150731,0.135
2804,399300.SZ,600958.SH,20150731,0.256
2805,399300.SZ,600690.SH,20150731,0.344
2806,399300.SZ,000783.SZ,20150731,0.381
2807,399300.SZ,000063.SZ,20150731,0.477
2808,399300.SZ,002292.SZ,20150731,0.194
2809,399300.SZ,600398.SH,20150731,0.198
2810,399300.SZ,601601.SH,20150731,0.792
2811,399300.SZ,600519.SH,20150731,1.051
2812,399300.SZ,601800.SH,20150731,0.223
2813,399300.SZ,600839.SH,20150731,0.281
2814,399300.SZ,002202.SZ,20150731,0.26
2815,399300.SZ,600104.SH,20150731,0.644
2816,399300.SZ,600309.SH,20150731,0.225
2817,399300.SZ,600005.SH,20150731,0.205
2818,399300.SZ,600150.SH,20150731,0.274
2819,399300.SZ,600252.SH,20150731,0.247
2820,399300.SZ,600177.SH,20150731,0.286
2821,399300.SZ,600030.SH,20150731,1.655
2822,399300.SZ,601398.SH,20150731,1.185
2823,399300.SZ,000027.SZ,20150731,0.131
2824,399300.SZ,601333.SH,20150731,0.193
2825,399300.SZ,601933.SH,20150731,0.208
2826,399300.SZ,600827.SH,20150731,0.137
2827,399300.SZ,600188.SH,20150731,0.041
2828,399300.SZ,002653.SZ,20150731,0.054
2829,399300.SZ,600637.SH,20150731,0.475
2830,399300.SZ,300104.SZ,20150731,0.463
2831,399300.SZ,000568.SZ,20150731,0.176
2832,399300.SZ,601555.SH,20150731,0.232
2833,399300.SZ,600109.SH,20150731,0.306
2834,399300.SZ,600008.SH,20150731,0.107
2835,399300.SZ,600999.SH,20150731,0.502
2836,399300.SZ,601118.SH,20150731,0.094
2837,399300.SZ,600153.SH,20150731,0.298
2838,399300.SZ,000001.SZ,20150731,0.715
2839,399300.SZ,600516.SH,20150731,0.114
